vetor pesos sinapticos original:
0.050641,
0.050640,
0.050640,
0.050639,
0.050639,
0.050638,
0.050638,
0.050637,
0.050637,
0.050636,
0.050636,
0.050635,
0.050635,
0.050634,
0.050634,
0.050632,
0.050632,
0.050631,
0.050631,
0.050630,
0.050630,
0.050629,
0.050629,
0.050628,
0.050628,
0.050627,
0.050627,
0.050626,
0.050626,
0.050625,
0.050625,
0.050623,
0.050623,
0.050622,
0.050622,
0.050621,
0.050621,
0.050620,
0.050620,
0.050619,
0.050619,
0.050618,
0.050618,
0.050617,
0.050617,
0.050616,
0.050616,
0.050614,
0.050614,
0.050613,
0.050613,
0.050612,
0.050612,
0.050611,
0.050611,
0.050610,
0.050610,
0.050609,
0.050609,
0.050608,
0.050608,
0.050607,
0.050607,
0.050606,
0.050606,
0.050604,
0.050604,
0.050603,
0.050603,
0.050602,
0.050602,
0.050601,
0.050601,
0.050600,
0.050600,
0.050599,
0.050599,
0.050598,
0.050598,
0.050597,
0.050597,
0.050595,
0.050595,
0.050594,
0.050594,
0.050593,
0.050593,
0.050592,
0.050592,
0.050591,
0.050591,
0.050590,
0.050590,
0.050589,
0.050589,
0.050588,
0.050588,
0.050587,
0.050587,
0.050585,
0.050585,
0.050584,
0.050584,
0.050583,
0.050583,
0.050582,
0.050582,
0.050581,
0.050581,
0.050580,
0.050580,
0.050579,
0.050579,
0.050578,
0.050578,
0.050576,
0.050576,
0.050575,
0.050575,
0.050574,
0.050574,
0.050573,
0.050573,
0.050572,
0.050572,
0.050571,
0.050571,
0.050570,
0.050570,
0.050569,
0.050569,
0.050568,
0.050568,
0.050566,
0.050566,
0.050565,
0.050565,
0.050564,
0.050564,
0.050563,
0.050563,
0.050562,
0.050562,
0.050561,
0.050561,
0.050560,
0.050560,
0.050559,
0.050559,
0.050558,
0.050558,
0.050557,
0.050557,
0.050555,
0.050555,
0.050554,
0.050554,
0.050553,
0.050553,
0.050552,
0.050552,
0.050551,
0.050551,
0.050550,
0.050550,
0.050549,
0.050549,
0.050548,
0.050548,
0.050547,
0.050547,
0.050545,
0.050545,
0.050544,
0.050544,
0.050543,
0.050543,
0.050542,
0.050542,
0.050541,
0.050541,
0.050540,
0.050540,
0.050539,
0.050539,
0.050538,
0.050538,
0.050537,
0.050537,
0.050536,
0.050536,
0.050534,
0.050534,
0.050533,
0.050533,
0.050532,
0.050532,
0.050531,
0.050531,
0.050530,
0.050530,
0.050529,
0.050529,
0.050528,
0.050528,
0.050527,
0.050527,
0.050526,
0.050526,
0.050525,
0.050525,
0.050523,
0.050523,
0.050522,
0.050522,
0.050521,
0.050521,
0.050520,
0.050520,
0.050519,
0.050519,
0.050518,
0.050518,
0.050517,
0.050517,
0.050516,
0.050516,
0.050515,
0.050515,
0.050514,
0.050514,
0.050512,
0.050512,
0.050511,
0.050511,
0.050510,
0.050510,
0.050509,
0.050509,
0.050508,
0.050508,
0.050507,
0.050507,
0.050506,
0.050506,
0.050505,
0.050505,
0.050504,
0.050504,
0.050503,
0.050503,
0.050502,
0.050502,
0.050500,
0.050500,
0.050499,
0.050499,
0.050498,
0.050498,
0.050497,
0.050497,
0.050496,
0.050496,
0.050495,
0.050495,
0.050494,
0.050494,
0.050493,
0.050493,
0.050492,
0.050492,
0.050491,
0.050491,
0.050490,
0.050490,
0.050488,
0.050488,
0.050487,
0.050487,
0.050486,
0.050486,
0.050485,
0.050485,
0.050484,
0.050484,
0.050483,
0.050483,
0.050482,
0.050482,
0.050481,
0.050481,
0.050480,
0.050480,
0.050479,
0.050479,
0.050478,
0.050478,
0.050476,
0.050476,
0.050475,
0.050475,
0.050474,
0.050474,
0.050473,
0.050473,
0.050472,
0.050472,
0.050471,
0.050471,
0.050470,
0.050470,
0.050469,
0.050469,
0.050468,
0.050468,
0.050467,
0.050467,
0.050466,
0.050466,
0.050465,
0.050465,
0.050463,
0.050463,
0.050462,
0.050462,
0.050461,
0.050461,
0.050460,
0.050460,
0.050459,
0.050459,
0.050458,
0.050458,
0.050457,
0.050457,
0.050456,
0.050456,
0.050455,
0.050455,
0.050454,
0.050454,
0.050453,
0.050453,
0.050452,
0.050452,
0.050450,
0.050450,
0.050449,
0.050449,
0.050448,
0.050448,
0.050447,
0.050447,
0.050446,
0.050446,
0.050445,
0.050445,
0.050444,
0.050444,
0.050443,
0.050443,
0.050442,
0.050442,
0.050441,
0.050441,
0.050440,
0.050440,
0.050439,
0.050439,
0.050438,
0.050438,
0.050436,
0.050436,
0.050435,
0.050435,
0.050434,
0.050434,
0.050433,
0.050433,
0.050432,
0.050432,
0.050431,
0.050431,
0.050430,
0.050430,
0.050429,
0.050429,
0.050428,
0.050428,
0.050427,
0.050427,
0.050426,
0.050426,
0.050425,
0.050425,
0.050424,
0.050424,
0.050422,
0.050422,
0.050421,
0.050421,
0.050420,
0.050420,
0.050419,
0.050419,
0.050418,
0.050418,
0.050417,
0.050417,
0.050416,
0.050416,
0.050415,
0.050415,
0.050414,
0.050414,
0.050413,
0.050413,
0.050412,
0.050412,
0.050411,
0.050411,
0.050410,
0.050410,
0.050409,
0.050409,
0.050407,
0.050407,
0.050406,
0.050406,
0.050405,
0.050405,
0.050404,
0.050404,
0.050403,
0.050403,
0.050402,
0.050402,
0.050401,
0.050401,
0.050400,
0.050400,
0.050399,
0.050399,
0.050398,
0.050398,
0.050397,
0.050397,
0.050396,
0.050396,
0.050395,
0.050395,
0.050394,
0.050394,
0.050393,
0.050393,
0.050391,
0.050391,
0.050390,
0.050390,
0.050389,
0.050389,
0.050388,
0.050388,
0.050387,
0.050387,
0.050386,
0.050386,
0.050385,
0.050385,
0.050384,
0.050384,
0.050383,
0.050383,
0.050382,
0.050382,
0.050381,
0.050381,
0.050380,
0.050380,
0.050379,
0.050379,
0.050378,
0.050378,
0.050377,
0.050377,
0.050376,
0.050376,
0.050374,
0.050374,
0.050373,
0.050373,
0.050372,
0.050372,
0.050371,
0.050371,
0.050370,
0.050370,
0.050369,
0.050369,
0.050368,
0.050368,
0.050367,
0.050367,
0.050366,
0.050366,
0.050365,
0.050365,
0.050364,
0.050364,
0.050363,
0.050363,
0.050362,
0.050362,
0.050361,
0.050361,
0.050360,
0.050360,
0.050359,
0.050359,
0.050357,
0.050357,
0.050356,
0.050356,
0.050355,
0.050355,
0.050354,
0.050354,
0.050353,
0.050353,
0.050352,
0.050352,
0.050351,
0.050351,
0.050350,
0.050350,
0.050349,
0.050349,
0.050348,
0.050348,
0.050347,
0.050347,
0.050346,
0.050346,
0.050345,
0.050345,
0.050344,
0.050344,
0.050343,
0.050343,
0.050342,
0.050342,
0.050341,
0.050341,
0.050340,
0.050340,
0.050339,
0.050339,
0.050337,
0.050337,
0.050336,
0.050336,
0.050335,
0.050335,
0.050334,
0.050334,
0.050333,
0.050333,
0.050332,
0.050332,
0.050331,
0.050331,
0.050330,
0.050330,
0.050329,
0.050329,
0.050328,
0.050328,
0.050327,
0.050327,
0.050326,
0.050326,
0.050325,
0.050325,
0.050324,
0.050324,
0.050323,
0.050323,
0.050322,
0.050322,
0.050321,
0.050321,
0.050320,
0.050320,
0.050319,
0.050319,
0.050318,
0.050318,
0.050316,
0.050316,
0.050315,
0.050315,
0.050314,
0.050314,
0.050313,
0.050313,
0.050312,
0.050312,
0.050311,
0.050311,
0.050310,
0.050310,
0.050309,
0.050309,
0.050308,
0.050308,
0.050307,
0.050307,
0.050306,
0.050306,
0.050305,
0.050305,
0.050304,
0.050304,
0.050303,
0.050303,
0.050302,
0.050302,
0.050301,
0.050301,
0.050300,
0.050300,
0.050299,
0.050299,
0.050298,
0.050298,
0.050297,
0.050297,
0.050296,
0.050296,
0.050295,
0.050295,
0.050294,
0.050294,
0.050292,
0.050292,
0.050291,
0.050291,
0.050290,
0.050290,
0.050289,
0.050289,
0.050288,
0.050288,
0.050287,
0.050287,
0.050286,
0.050286,
0.050285,
0.050285,
0.050284,
0.050284,
0.050283,
0.050283,
0.050282,
0.050282,
0.050281,
0.050281,
0.050280,
0.050280,
0.050279,
0.050279,
0.050278,
0.050278,
0.050277,
0.050277,
0.050276,
0.050276,
0.050275,
0.050275,
0.050274,
0.050274,
0.050273,
0.050273,
0.050272,
0.050272,
0.050271,
0.050271,
0.050270,
0.050270,
0.050269,
0.050269,
0.050268,
0.050268,
0.050267,
0.050267,
0.050266,
0.050266,
0.050264,
0.050264,
0.050263,
0.050263,
0.050262,
0.050262,
0.050261,
0.050261,
0.050260,
0.050260,
0.050259,
0.050259,
0.050258,
0.050258,
0.050257,
0.050257,
0.050256,
0.050256,
0.050255,
0.050255,
0.050254,
0.050254,
0.050253,
0.050253,
0.050252,
0.050252,
0.050251,
0.050251,
0.050250,
0.050250,
0.050249,
0.050249,
0.050248,
0.050248,
0.050247,
0.050247,
0.050246,
0.050246,
0.050245,
0.050245,
0.050244,
0.050244,
0.050243,
0.050243,
0.050242,
0.050242,
0.050241,
0.050241,
0.050240,
0.050240,
0.050239,
0.050239,
0.050238,
0.050238,
0.050237,
0.050237,
0.050236,
0.050236,
0.050235,
0.050235,
0.050234,
0.050234,
0.050233,
0.050233,
0.050232,
0.050232,
0.050231,
0.050231,
0.050230,
0.050230,
0.050228,
0.050228,
0.050227,
0.050227,
0.050226,
0.050226,
0.050225,
0.050225,
0.050224,
0.050224,
0.050223,
0.050223,
0.050222,
0.050222,
0.050221,
0.050221,
0.050220,
0.050220,
0.050219,
0.050219,
0.050218,
0.050218,
0.050217,
0.050217,
0.050216,
0.050216,
0.050215,
0.050215,
0.050214,
0.050214,
0.050213,
0.050213,
0.050212,
0.050212,
0.050211,
0.050211,
0.050210,
0.050210,
0.050209,
0.050209,
0.050208,
0.050208,
0.050207,
0.050207,
0.050206,
0.050206,
0.050205,
0.050205,
0.050204,
0.050204,
0.050203,
0.050203,
0.050202,
0.050202,
0.050201,
0.050201,
0.050200,
0.050200,
0.050199,
0.050199,
0.050198,
0.050198,
0.050197,
0.050197,
0.050196,
0.050196,
0.050195,
0.050195,
0.050194,
0.050194,
0.050193,
0.050193,
0.050192,
0.050192,
0.050191,
0.050191,
0.050190,
0.050190,
0.050189,
0.050189,
0.050188,
0.050188,
0.050187,
0.050187,
0.050186,
0.050186,
0.050185,
0.050185,
0.050184,
0.050184,
0.050183,
0.050183,
0.050182,
0.050182,
0.050181,
0.050181,
0.050180,
0.050180,
0.050179,
0.050179,
0.050178,
0.050178,
0.050177,
0.050177,
0.050176,
0.050176,
0.050175,
0.050175,
0.050174,
0.050174,
0.050173,
0.050173,
0.050172,
0.050172,
0.050171,
0.050171,
0.050169,
0.050169,
0.050168,
0.050168,
0.050167,
0.050167,
0.050166,
0.050166,
0.050165,
0.050165,
0.050164,
0.050164,
0.050163,
0.050163,
0.050162,
0.050162,
0.050161,
0.050161,
0.050160,
0.050160,
0.050159,
0.050159,
0.050158,
0.050158,
0.050157,
0.050157,
0.050156,
0.050156,
0.050155,
0.050155,
0.050154,
0.050154,
0.050153,
0.050153,
0.050152,
0.050152,
0.050151,
0.050151,
0.050150,
0.050150,
0.050149,
0.050149,
0.050148,
0.050148,
0.050147,
0.050147,
0.050146,
0.050146,
0.050145,
0.050145,
0.050144,
0.050144,
0.050143,
0.050143,
0.050142,
0.050142,
0.050141,
0.050141,
0.050140,
0.050140,
0.050139,
0.050139,
0.050138,
0.050138,
0.050137,
0.050137,
0.050136,
0.050136,
0.050135,
0.050135,
0.050134,
0.050134,
0.050133,
0.050133,
0.050132,
0.050132,
0.050131,
0.050131,
0.050130,
vetor pesos sinapticos final:
0.687272 0.449167 1.331457 1.018093 
0.945764 0.736590 0.532696 0.468119 
0.701708 1.347601 0.471140 1.113738 
1.055875 1.390754 1.089262 0.823263 
0.815694 0.705828 0.581037 1.374671 
1.067777 1.271824 0.793416 1.375922 
1.041348 0.741412 1.247012 1.328283 
0.543744 1.259372 1.307073 1.238040 
0.749805 1.219729 0.536053 0.683732 
0.625716 1.118957 0.759479 0.744372 
0.768940 1.161194 0.875175 0.695329 
0.945550 0.771412 0.938806 0.878196 
1.105895 0.673295 0.555219 0.650589 
1.160126 0.687578 1.108367 0.822195 
1.294743 0.907585 0.859854 0.483653 
1.111449 0.407723 0.448129 0.634079 
1.369300 1.141723 0.819417 0.513591 
0.611892 1.186158 1.121154 1.047513 
0.460520 0.986415 0.589949 1.307653 
0.854392 0.760578 0.964808 1.397896 
1.019527 0.717638 0.456888 0.669450 
0.447427 1.246860 0.807363 0.672929 
0.664811 0.733508 0.464182 0.752429 
1.075376 1.158417 0.409401 0.688768 
0.655289 1.136383 0.668076 1.297978 
0.783467 0.550733 1.030117 1.390510 
0.987697 0.439767 1.016079 0.998775 
0.888145 1.291112 0.618697 1.277989 
1.119384 1.400704 0.850760 0.987178 
0.512066 0.452738 0.630905 0.956720 
1.315893 0.976252 1.038815 0.448251 
0.744403 0.834799 0.470347 0.813558 
0.623702 0.406014 0.724871 1.358344 
0.425790 0.606551 0.554914 0.817525 
0.467814 0.418954 0.710436 1.348090 
0.558728 1.077055 1.008174 0.445535 
0.874412 0.565381 0.457712 0.690874 
1.342535 0.589705 0.975733 0.733325 
1.318517 0.674119 0.718706 0.416146 
0.833609 0.541699 0.566816 0.450998 
1.196687 0.434365 0.788868 0.547498 
1.230563 0.528576 0.420449 1.404030 
0.924615 1.102934 1.386207 0.466105 
0.784382 0.613845 0.897087 0.858847 
0.659867 1.336096 1.155060 1.399025 
1.333593 0.723406 0.894798 1.093870 
0.649460 1.146728 0.795155 1.032315 
0.464304 1.165070 1.290806 1.075010 
1.202547 0.986262 0.815359 1.249515 
1.295659 1.273197 1.007839 1.256687 
1.288029 0.951868 0.912682 0.994777 
0.889549 1.178102 0.705675 0.507335 
0.757282 1.118255 0.976130 1.261234 
1.286259 0.700762 1.097319 1.160614 
1.191835 0.994868 0.715624 1.204225 
1.164155 1.372169 0.890556 1.190706 
1.375922 1.107878 0.915948 1.379646 
1.125213 0.577833 1.354407 0.513408 
1.394173 0.707231 1.315618 1.107115 
0.604964 0.827657 0.510295 0.411812 
1.354376 0.598647 1.110686 0.958399 
0.407784 1.149963 0.948785 1.087156 
0.734912 1.100646 1.083952 1.370612 
0.866904 0.611403 1.270725 1.334478 
1.357672 1.126586 1.358466 1.384407 
0.629623 0.961420 1.153717 1.343481 
0.985560 1.391762 0.776783 0.507488 
1.067594 1.401619 1.043667 0.624282 
0.545087 0.745288 0.904656 0.702715 
1.311773 0.480387 0.470927 1.058316 
0.974238 0.627364 0.660050 0.501384 
0.912682 1.112639 0.992000 1.073911 
0.694932 0.651016 0.566938 1.241611 
1.125610 0.723925 0.755695 0.947229 
0.710802 1.309362 0.634384 0.431497 
0.820638 0.520306 0.694658 1.227969 
1.329748 0.807485 0.860251 1.237582 
1.017940 0.882774 1.341772 1.290135 
0.511638 1.019649 1.360266 1.097838 
1.047849 0.886772 1.271519 1.007930 
0.841116 0.571088 1.121764 0.460276 
1.336004 0.946649 1.166413 0.556409 
1.124908 1.045254 1.382820 0.646011 
0.813558 0.585402 0.508434 1.337347 
0.614791 1.315740 0.635910 0.837637 
0.952326 1.329046 0.895439 1.029934 
0.855216 1.003291 1.257022 1.192415 
0.424905 0.726061 0.982478 0.766620 
1.155762 1.057950 0.759418 1.080717 
1.389961 0.492167 1.048215 0.433938 
0.688981 0.465922 0.672654 0.449075 
1.402077 0.779774 1.186494 1.098204 
1.213015 1.081785 1.046323 1.308812 
0.947198 0.572279 1.122527 0.556256 
0.419198 0.585402 0.579145 1.348853 
0.602828 1.203981 0.654465 1.011409 
0.904778 0.563947 1.372840 0.674394 
0.822866 1.004299 0.719714 0.874046 
0.770496 0.719042 1.310827 0.670121 
1.348120 1.067472 1.086393 0.687547 
0.843375 1.198702 1.062436 0.988246 
1.241122 1.147034 0.669663 1.178987 
0.524181 1.054288 0.711626 0.662095 
0.546582 0.675279 0.473246 0.434884 
1.260288 0.822775 1.010982 1.344214 
0.576429 0.908043 1.155792 1.202150 
0.643143 1.233584 1.260440 0.669633 
0.819936 1.193880 1.222109 1.313634 
1.131134 1.040677 0.811452 0.744372 
0.478800 1.368873 0.839895 1.239108 
1.396980 0.979518 1.195772 0.758350 
0.627578 1.275974 1.280949 0.760944 
1.300633 0.849295 0.879234 0.724047 
0.998531 0.409706 0.987483 0.774891 
0.486827 0.719744 0.640884 1.339544 
1.392006 0.685624 1.263797 1.215944 
0.607741 1.263279 0.576826 0.976832 
0.711321 1.334784 0.592421 1.108977 
1.170624 1.211977 0.728991 0.795155 
0.623367 0.923241 0.575727 0.744678 
1.010463 0.939691 1.339148 0.979334 
0.843313 0.496867 0.502178 0.980281 
1.387764 1.168976 0.727831 1.102904 
1.044980 0.850577 0.537854 0.665207 
0.710985 0.803243 0.798268 0.616500 
1.395973 0.922875 0.542737 1.192171 
0.884422 0.883659 1.165101 0.461161 
0.717821 1.315648 0.512218 1.172517 
1.280644 0.671281 0.908562 0.806508 
1.271183 0.938318 0.643509 1.237460 
1.338354 0.853995 0.953150 0.914055 
1.165864 0.777790 1.026974 0.963495 
0.784871 0.878654 1.071683 1.125610 
1.396217 0.792653 0.962549 0.923455 
0.483928 0.407967 0.514110 0.976374 
0.500957 0.932824 0.901207 0.862052 
0.908287 0.902764 1.261539 0.433358 
0.848746 1.284123 1.011318 0.996883 
1.237277 1.328771 0.904961 1.258640 
0.547864 1.337713 1.370093 0.444009 
1.079618 0.988704 1.149292 0.497508 
0.981837 1.384773 0.779835 0.768909 
0.821004 0.479472 0.942316 1.092039 
0.969233 1.035824 1.209719 0.662156 
0.596724 0.774036 1.228396 0.618972 
0.548932 0.865500 0.861686 0.740222 
0.889457 0.428414 1.327642 1.153473 
1.390510 1.181886 0.862296 0.471262 
0.751697 0.913933 0.939538 1.256900 
0.828909 0.921075 0.578871 1.225924 
0.653610 1.074003 0.772144 1.090544 
0.525097 0.666855 0.560987 0.452982 
0.955652 0.706194 0.795705 0.653610 
0.750934 0.795064 1.106963 0.980464 
1.006130 1.269535 1.121825 1.146637 
1.299382 0.743182 0.455057 0.441018 
0.863913 0.716143 0.507122 0.459635 
1.019680 0.404824 0.600050 0.822927 
0.646164 0.448557 0.482402 0.785695 
0.977503 0.649460 0.734668 1.145935 
0.500896 1.401711 1.106322 1.358802 
1.240115 0.966639 1.315801 1.261783 
1.204683 1.249728 1.344427 1.317480 
1.286534 1.235751 0.756031 0.780262 
1.385231 0.738330 1.073026 0.692949 
1.042660 0.620437 0.740191 1.119872 
1.369147 1.141601 0.708116 0.522381 
0.541455 0.588301 1.166474 0.683549 
0.654556 0.844107 0.459269 1.087309 
1.208101 1.055203 0.712969 1.159577 
1.008785 1.047971 1.208559 1.276615 
0.770130 0.654862 1.029171 0.947229 
1.190858 0.604720 1.014370 1.075193 
0.792622 1.133575 0.552228 0.707720 
1.299382 0.972620 1.240542 1.176942 
0.838339 0.869437 0.948450 1.039761 
0.745044 1.298405 1.309911 0.723162 
1.252841 0.517101 1.179658 1.280583 
0.848380 0.624465 1.083616 1.165894 
0.574690 0.777271 1.194582 0.431466 
1.062345 1.220919 0.864676 1.256015 
0.570631 1.291142 1.245395 1.208834 
0.819906 1.042477 1.027126 1.156739 
0.895744 0.660019 0.828909 1.219698 
1.006954 1.310674 1.269779 0.681687 
1.378456 0.589857 1.253177 1.262699 
1.059690 1.220705 0.495189 0.658371 
0.930902 1.160736 0.828726 0.753711 
0.687364 0.773609 1.313604 0.416329 
1.083952 1.221316 0.685136 1.276768 
1.220095 0.733233 1.171693 1.400520 
1.147491 0.908623 1.212374 1.259739 
0.581159 0.708300 1.106719 0.909386 
0.995326 1.292332 1.127105 0.775135 
0.885093 1.359351 1.125243 0.958460 
0.475688 1.144379 1.164246 0.465922 
0.660019 0.730853 1.207094 1.268375 
0.446085 0.833517 1.393257 0.596327 
0.695421 0.708239 0.934259 1.378272 
0.433633 1.344946 1.159668 1.227480 
0.514782 0.599959 0.744800 0.884056 
@@@@@@@@@@@@@@@@

qtd epocas = 2459


vetor com as saidas desejadas:
0.061100 0.286000 0.746400 0.483100 
0.510200 0.746400 0.086000 0.596500 
0.000400 0.691600 0.500600 0.531800 
0.943000 0.447600 0.264800 0.684300 
0.139900 0.161000 0.247700 0.287200 
0.642300 0.322900 0.856700 0.766300 
0.649200 0.000700 0.642200 0.566600 
0.181800 0.507800 0.904600 0.660100 
0.738200 0.264700 0.191600 0.542700 
0.387900 0.130700 0.865600 0.583600 
0.190300 0.652300 0.782000 0.695000 
0.840100 0.449000 0.271900 0.679000 
0.002900 0.326400 0.247600 0.295600 
0.708800 0.934200 0.276300 0.774200 
0.128300 0.188200 0.725300 0.466200 
0.888200 0.307700 0.893100 0.809300 
0.222500 0.918200 0.782000 0.758100 
0.195700 0.842300 0.308500 0.582600 
0.999100 0.591400 0.393300 0.793800 
y = 0.504375
y = 0.508756
y = 0.513142
y = 0.517533
y = 0.521927
y = 0.526325
y = 0.530725
y = 0.535127
y = 0.539530
y = 0.543933
y = 0.548336
y = 0.552738
y = 0.557139
y = 0.561536
y = 0.565931
y = 0.570321
y = 0.574707
y = 0.579088
y = 0.583462
y = 0.587830
