vetor pesos sinapticos original:
0.050796,
0.050795,
0.050795,
0.050794,
0.050794,
0.050792,
0.050792,
0.050791,
0.050791,
0.050790,
0.050790,
0.050789,
0.050789,
0.050788,
0.050788,
0.050787,
0.050787,
0.050785,
0.050785,
0.050784,
0.050784,
0.050783,
0.050783,
0.050782,
0.050782,
0.050781,
0.050781,
0.050780,
0.050780,
0.050778,
0.050778,
0.050777,
0.050777,
0.050776,
0.050776,
0.050775,
0.050775,
0.050774,
0.050774,
0.050773,
0.050773,
0.050772,
0.050772,
0.050770,
0.050770,
0.050769,
0.050769,
0.050768,
0.050768,
0.050767,
0.050767,
0.050766,
0.050766,
0.050765,
0.050765,
0.050763,
0.050763,
0.050762,
0.050762,
0.050761,
0.050761,
0.050760,
0.050760,
0.050759,
0.050759,
0.050758,
0.050758,
0.050756,
0.050756,
0.050755,
0.050755,
0.050754,
0.050754,
0.050753,
0.050753,
0.050752,
0.050752,
0.050751,
0.050751,
0.050749,
0.050749,
0.050748,
0.050748,
0.050747,
0.050747,
0.050746,
0.050746,
0.050745,
0.050745,
0.050744,
0.050744,
0.050743,
0.050743,
0.050741,
0.050741,
0.050740,
0.050740,
0.050739,
0.050739,
0.050738,
0.050738,
0.050737,
0.050737,
0.050736,
0.050736,
0.050734,
0.050734,
0.050733,
0.050733,
0.050732,
0.050732,
0.050731,
0.050731,
0.050730,
0.050730,
0.050729,
0.050729,
0.050728,
0.050728,
0.050726,
0.050726,
0.050725,
0.050725,
0.050724,
0.050724,
0.050723,
0.050723,
0.050722,
0.050722,
0.050721,
0.050721,
0.050720,
0.050720,
0.050718,
0.050718,
0.050717,
0.050717,
0.050716,
0.050716,
0.050715,
0.050715,
0.050714,
0.050714,
0.050713,
0.050713,
0.050712,
0.050712,
0.050710,
0.050710,
0.050709,
0.050709,
0.050708,
0.050708,
0.050707,
0.050707,
0.050706,
0.050706,
0.050705,
0.050705,
0.050703,
0.050703,
0.050702,
0.050702,
0.050701,
0.050701,
0.050700,
0.050700,
0.050699,
0.050699,
0.050698,
0.050698,
0.050697,
0.050697,
0.050695,
0.050695,
0.050694,
0.050694,
0.050693,
0.050693,
0.050692,
0.050692,
0.050691,
0.050691,
0.050690,
0.050690,
0.050689,
0.050689,
0.050688,
0.050688,
0.050686,
0.050686,
0.050685,
0.050685,
0.050684,
0.050684,
0.050683,
0.050683,
0.050682,
0.050682,
0.050681,
0.050681,
0.050680,
0.050680,
0.050678,
0.050678,
0.050677,
0.050677,
0.050676,
0.050676,
0.050675,
0.050675,
0.050674,
0.050674,
0.050673,
0.050673,
0.050672,
0.050672,
0.050670,
0.050670,
0.050669,
0.050669,
0.050668,
0.050668,
0.050667,
0.050667,
0.050666,
0.050666,
0.050665,
0.050665,
0.050664,
0.050664,
0.050662,
0.050662,
0.050661,
0.050661,
0.050660,
0.050660,
0.050659,
0.050659,
0.050658,
0.050658,
0.050657,
0.050657,
0.050656,
0.050656,
0.050655,
0.050655,
0.050653,
0.050653,
0.050652,
0.050652,
0.050651,
0.050651,
0.050650,
0.050650,
0.050649,
0.050649,
0.050648,
0.050648,
0.050647,
0.050647,
0.050646,
0.050646,
0.050644,
0.050644,
0.050643,
0.050643,
0.050642,
0.050642,
0.050641,
0.050641,
0.050640,
0.050640,
0.050639,
0.050639,
0.050638,
0.050638,
0.050636,
0.050636,
0.050635,
0.050635,
0.050634,
0.050634,
0.050633,
0.050633,
0.050632,
0.050632,
0.050631,
0.050631,
0.050630,
0.050630,
0.050629,
0.050629,
0.050627,
0.050627,
0.050626,
0.050626,
0.050625,
0.050625,
0.050624,
0.050624,
0.050623,
0.050623,
0.050622,
0.050622,
0.050621,
0.050621,
0.050620,
0.050620,
0.050618,
0.050618,
0.050617,
0.050617,
0.050616,
0.050616,
0.050615,
0.050615,
0.050614,
0.050614,
0.050613,
0.050613,
0.050612,
0.050612,
0.050611,
0.050611,
0.050610,
0.050610,
0.050608,
0.050608,
0.050607,
0.050607,
0.050606,
0.050606,
0.050605,
0.050605,
0.050604,
0.050604,
0.050603,
0.050603,
0.050602,
0.050602,
0.050601,
0.050601,
0.050599,
0.050599,
0.050598,
0.050598,
0.050597,
0.050597,
0.050596,
0.050596,
0.050595,
0.050595,
0.050594,
0.050594,
0.050593,
0.050593,
0.050592,
0.050592,
0.050591,
0.050591,
0.050589,
0.050589,
0.050588,
0.050588,
0.050587,
0.050587,
0.050586,
0.050586,
0.050585,
0.050585,
0.050584,
0.050584,
0.050583,
0.050583,
0.050582,
0.050582,
0.050581,
0.050581,
0.050579,
0.050579,
0.050578,
0.050578,
0.050577,
0.050577,
0.050576,
0.050576,
0.050575,
0.050575,
0.050574,
0.050574,
0.050573,
0.050573,
0.050572,
0.050572,
0.050570,
0.050570,
0.050569,
0.050569,
0.050568,
0.050568,
0.050567,
0.050567,
0.050566,
0.050566,
0.050565,
0.050565,
0.050564,
0.050564,
0.050563,
0.050563,
0.050562,
0.050562,
0.050561,
0.050561,
0.050559,
0.050559,
0.050558,
0.050558,
0.050557,
0.050557,
0.050556,
0.050556,
0.050555,
0.050555,
0.050554,
0.050554,
0.050553,
0.050553,
0.050552,
0.050552,
0.050551,
0.050551,
0.050549,
0.050549,
0.050548,
0.050548,
0.050547,
0.050547,
0.050546,
0.050546,
0.050545,
0.050545,
0.050544,
0.050544,
0.050543,
0.050543,
0.050542,
0.050542,
0.050541,
0.050541,
0.050540,
0.050540,
0.050538,
0.050538,
0.050537,
0.050537,
0.050536,
0.050536,
0.050535,
0.050535,
0.050534,
0.050534,
0.050533,
0.050533,
0.050532,
0.050532,
0.050531,
0.050531,
0.050530,
0.050530,
0.050529,
0.050529,
0.050527,
0.050527,
0.050526,
0.050526,
0.050525,
0.050525,
0.050524,
0.050524,
0.050523,
0.050523,
0.050522,
0.050522,
0.050521,
0.050521,
0.050520,
0.050520,
0.050519,
0.050519,
0.050518,
0.050518,
0.050516,
0.050516,
0.050515,
0.050515,
0.050514,
0.050514,
0.050513,
0.050513,
0.050512,
0.050512,
0.050511,
0.050511,
0.050510,
0.050510,
0.050509,
0.050509,
0.050508,
0.050508,
0.050507,
0.050507,
0.050505,
0.050505,
0.050504,
0.050504,
0.050503,
0.050503,
0.050502,
0.050502,
0.050501,
0.050501,
0.050500,
0.050500,
0.050499,
0.050499,
0.050498,
0.050498,
0.050497,
0.050497,
0.050496,
0.050496,
0.050495,
0.050495,
0.050493,
0.050493,
0.050492,
0.050492,
0.050491,
0.050491,
0.050490,
0.050490,
0.050489,
0.050489,
0.050488,
0.050488,
0.050487,
0.050487,
0.050486,
0.050486,
0.050485,
0.050485,
0.050484,
0.050484,
0.050483,
0.050483,
0.050481,
0.050481,
0.050480,
0.050480,
0.050479,
0.050479,
0.050478,
0.050478,
0.050477,
0.050477,
0.050476,
0.050476,
0.050475,
0.050475,
0.050474,
0.050474,
0.050473,
0.050473,
0.050472,
0.050472,
0.050471,
0.050471,
0.050470,
0.050470,
0.050468,
0.050468,
0.050467,
0.050467,
0.050466,
0.050466,
0.050465,
0.050465,
0.050464,
0.050464,
0.050463,
0.050463,
0.050462,
0.050462,
0.050461,
0.050461,
0.050460,
0.050460,
0.050459,
0.050459,
0.050458,
0.050458,
0.050457,
0.050457,
0.050455,
0.050455,
0.050454,
0.050454,
0.050453,
0.050453,
0.050452,
0.050452,
0.050451,
0.050451,
0.050450,
0.050450,
0.050449,
0.050449,
0.050448,
0.050448,
0.050447,
0.050447,
0.050446,
0.050446,
0.050445,
0.050445,
0.050444,
0.050444,
0.050443,
0.050443,
0.050441,
0.050441,
0.050440,
0.050440,
0.050439,
0.050439,
0.050438,
0.050438,
0.050437,
0.050437,
0.050436,
0.050436,
0.050435,
0.050435,
0.050434,
0.050434,
0.050433,
0.050433,
0.050432,
0.050432,
0.050431,
0.050431,
0.050430,
0.050430,
0.050429,
0.050429,
0.050427,
0.050427,
0.050426,
0.050426,
0.050425,
0.050425,
0.050424,
0.050424,
0.050423,
0.050423,
0.050422,
0.050422,
0.050421,
0.050421,
0.050420,
0.050420,
0.050419,
0.050419,
0.050418,
0.050418,
0.050417,
0.050417,
0.050416,
0.050416,
0.050415,
0.050415,
0.050413,
0.050413,
0.050412,
0.050412,
0.050411,
0.050411,
0.050410,
0.050410,
0.050409,
0.050409,
0.050408,
0.050408,
0.050407,
0.050407,
0.050406,
0.050406,
0.050405,
0.050405,
0.050404,
0.050404,
0.050403,
0.050403,
0.050402,
0.050402,
0.050401,
0.050401,
0.050400,
0.050400,
0.050399,
0.050399,
0.050397,
0.050397,
0.050396,
0.050396,
0.050395,
0.050395,
0.050394,
0.050394,
0.050393,
0.050393,
0.050392,
0.050392,
0.050391,
0.050391,
0.050390,
0.050390,
0.050389,
0.050389,
0.050388,
0.050388,
0.050387,
0.050387,
0.050386,
0.050386,
0.050385,
0.050385,
0.050384,
0.050384,
0.050383,
0.050383,
0.050382,
0.050382,
0.050380,
0.050380,
0.050379,
0.050379,
0.050378,
0.050378,
0.050377,
0.050377,
0.050376,
0.050376,
0.050375,
0.050375,
0.050374,
0.050374,
0.050373,
0.050373,
0.050372,
0.050372,
0.050371,
0.050371,
0.050370,
0.050370,
0.050369,
0.050369,
0.050368,
0.050368,
0.050367,
0.050367,
0.050366,
0.050366,
0.050365,
0.050365,
0.050363,
0.050363,
0.050362,
0.050362,
0.050361,
0.050361,
0.050360,
0.050360,
0.050359,
0.050359,
0.050358,
0.050358,
0.050357,
0.050357,
0.050356,
0.050356,
0.050355,
0.050355,
0.050354,
0.050354,
0.050353,
0.050353,
0.050352,
0.050352,
0.050351,
0.050351,
0.050350,
0.050350,
0.050349,
0.050349,
0.050348,
0.050348,
0.050347,
0.050347,
0.050346,
0.050346,
0.050344,
0.050344,
0.050343,
0.050343,
0.050342,
0.050342,
0.050341,
0.050341,
0.050340,
0.050340,
0.050339,
0.050339,
0.050338,
0.050338,
0.050337,
0.050337,
0.050336,
0.050336,
0.050335,
0.050335,
0.050334,
0.050334,
0.050333,
0.050333,
0.050332,
0.050332,
0.050331,
0.050331,
0.050330,
0.050330,
0.050329,
0.050329,
0.050328,
0.050328,
0.050327,
0.050327,
0.050326,
0.050326,
0.050325,
0.050325,
0.050323,
0.050323,
0.050322,
0.050322,
0.050321,
0.050321,
0.050320,
0.050320,
0.050319,
0.050319,
0.050318,
0.050318,
0.050317,
0.050317,
0.050316,
0.050316,
0.050315,
0.050315,
0.050314,
0.050314,
0.050313,
0.050313,
0.050312,
0.050312,
0.050311,
0.050311,
0.050310,
0.050310,
0.050309,
0.050309,
0.050308,
0.050308,
0.050307,
0.050307,
0.050306,
0.050306,
0.050305,
0.050305,
0.050304,
0.050304,
0.050303,
0.050303,
0.050302,
0.050302,
0.050300,
0.050300,
0.050299,
0.050299,
0.050298,
0.050298,
0.050297,
0.050297,
0.050296,
0.050296,
0.050295,
0.050295,
0.050294,
0.050294,
0.050293,
0.050293,
0.050292,
0.050292,
0.050291,
0.050291,
0.050290,
0.050290,
0.050289,
0.050289,
0.050288,
0.050288,
0.050287,
0.050287,
0.050286,
0.050286,
0.050285,
0.050285,
0.050284,
0.050284,
0.050283,
0.050283,
0.050282,
0.050282,
0.050281,
0.050281,
0.050280,
0.050280,
0.050279,
0.050279,
0.050278,
0.050278,
0.050277,
0.050277,
0.050276,
0.050276,
0.050275,
0.050275,
0.050273,
0.050273,
0.050272,
0.050272,
0.050271,
0.050271,
0.050270,
0.050270,
0.050269,
0.050269,
0.050268,
0.050268,
0.050267,
0.050267,
0.050266,
0.050266,
0.050265,
0.050265,
0.050264,
0.050264,
0.050263,
0.050263,
0.050262,
0.050262,
0.050261,
0.050261,
0.050260,
0.050260,
0.050259,
0.050259,
0.050258,
0.050258,
0.050257,
0.050257,
0.050256,
0.050256,
0.050255,
0.050255,
0.050254,
0.050254,
0.050253,
0.050253,
0.050252,
0.050252,
0.050251,
0.050251,
0.050250,
0.050250,
0.050249,
0.050249,
0.050248,
0.050248,
0.050247,
0.050247,
0.050246,
0.050246,
0.050245,
0.050245,
0.050244,
0.050244,
0.050243,
0.050243,
0.050242,
0.050242,
0.050240,
0.050240,
0.050239,
0.050239,
0.050238,
0.050238,
0.050237,
0.050237,
0.050236,
0.050236,
0.050235,
0.050235,
0.050234,
0.050234,
0.050233,
0.050233,
0.050232,
0.050232,
0.050231,
0.050231,
0.050230,
0.050230,
0.050229,
0.050229,
0.050228,
0.050228,
0.050227,
0.050227,
0.050226,
0.050226,
0.050225,
0.050225,
0.050224,
0.050224,
0.050223,
0.050223,
0.050222,
0.050222,
0.050221,
0.050221,
0.050220,
0.050220,
0.050219,
0.050219,
0.050218,
0.050218,
0.050217,
0.050217,
0.050216,
0.050216,
0.050215,
0.050215,
0.050214,
0.050214,
0.050213,
0.050213,
0.050212,
0.050212,
0.050211,
0.050211,
0.050210,
0.050210,
0.050209,
0.050209,
0.050208,
0.050208,
0.050207,
0.050207,
0.050206,
0.050206,
0.050205,
0.050205,
0.050204,
0.050204,
0.050203,
0.050203,
0.050202,
0.050202,
0.050201,
0.050201,
0.050200,
0.050200,
0.050199,
0.050199,
0.050198,
0.050198,
0.050197,
0.050197,
0.050196,
0.050196,
0.050195,
0.050195,
0.050194,
0.050194,
0.050192,
0.050192,
0.050191,
0.050191,
0.050190,
0.050190,
0.050189,
0.050189,
0.050188,
0.050188,
0.050187,
0.050187,
0.050186,
0.050186,
0.050185,
0.050185,
0.050184,
0.050184,
0.050183,
0.050183,
0.050182,
0.050182,
0.050181,
0.050181,
0.050180,
0.050180,
0.050179,
0.050179,
0.050178,
0.050178,
0.050177,
0.050177,
0.050176,
0.050176,
0.050175,
0.050175,
0.050174,
0.050174,
0.050173,
0.050173,
0.050172,
0.050172,
0.050171,
0.050171,
0.050170,
0.050170,
0.050169,
0.050169,
0.050168,
0.050168,
0.050167,
0.050167,
0.050166,
0.050166,
0.050165,
0.050165,
0.050164,
0.050164,
0.050163,
0.050163,
0.050162,
0.050162,
0.050161,
0.050161,
0.050160,
0.050160,
0.050159,
0.050159,
0.050158,
0.050158,
0.050157,
0.050157,
0.050156,
0.050156,
0.050155,
0.050155,
0.050154,
0.050154,
0.050153,
0.050153,
0.050152,
0.050152,
0.050151,
0.050151,
0.050150,
0.050150,
0.050149,
0.050149,
0.050148,
0.050148,
0.050147,
0.050147,
0.050146,
0.050146,
0.050145,
0.050145,
0.050144,
0.050144,
0.050143,
0.050143,
0.050142,
0.050142,
0.050141,
0.050141,
0.050140,
0.050140,
0.050139,
0.050139,
0.050138,
0.050138,
0.050137,
0.050137,
0.050136,
0.050136,
0.050135,
0.050135,
0.050134,
0.050134,
0.050133,
0.050133,
0.050132,
0.050132,
0.050131,
vetor pesos sinapticos final:
0.717497 0.956457 0.439168 0.747222 
0.989661 0.957525 0.883884 1.368213 
1.364764 0.807496 1.339922 1.187543 
0.729491 1.090891 0.819795 1.369098 
0.487143 1.412861 0.563195 0.528435 
1.287613 0.833956 0.857730 0.895054 
0.665738 0.580194 1.033760 0.952947 
1.244124 1.059701 0.539147 0.841250 
0.656490 0.717405 0.500571 1.295884 
0.848238 0.758789 0.677121 1.413044 
0.909886 1.274002 1.212904 1.016792 
1.100260 0.793610 1.094645 0.911015 
1.215254 0.807435 0.720732 0.797517 
0.958563 1.277206 0.487754 1.141399 
0.470572 0.674771 0.800843 0.764862 
0.671780 0.577051 1.414143 0.450918 
0.576868 1.348772 0.507469 1.338152 
1.235701 0.944158 1.405995 1.387317 
0.457632 1.359484 1.348070 0.702024 
0.975287 0.766754 1.208723 0.984015 
1.203657 0.860629 0.584101 0.904087 
1.251815 0.449361 1.143871 0.670804 
1.342180 0.821046 0.656918 0.577417 
1.294785 0.916661 0.597681 0.808625 
1.231764 0.840944 0.738402 1.288376 
1.159130 0.742339 0.634181 0.849856 
0.581568 0.593470 1.406819 0.509147 
0.806977 0.903080 0.733550 1.123515 
1.096140 0.891025 0.447530 1.215620 
1.314988 1.157360 0.655392 1.245284 
1.244643 1.376727 0.778992 1.109629 
1.206098 1.049508 1.427052 1.152813 
1.155590 0.840731 0.503196 0.467062 
0.906803 0.538414 0.456686 0.765808 
0.636379 1.161816 1.081766 0.610255 
1.328996 1.251693 0.772003 1.271133 
1.317766 0.873477 0.636470 1.005714 
0.577051 1.364337 1.382984 1.033028 
0.923283 1.355731 1.375293 0.986731 
0.780029 1.102732 0.770538 1.128307 
0.664059 0.651119 1.142925 1.101084 
1.048348 0.873599 0.499747 0.506431 
0.758056 0.906468 1.096781 1.083750 
0.556176 1.017891 0.958013 0.774750 
1.074808 0.439046 0.507560 0.454366 
0.748290 1.189618 1.218397 0.608485 
0.904789 1.428151 0.685300 0.740203 
0.672055 1.359790 1.027901 0.786133 
0.854067 1.231276 1.029884 1.323472 
0.434590 0.445394 0.920842 0.849428 
0.863833 1.325792 1.206983 0.914189 
0.784729 0.563256 0.456930 1.388568 
1.354846 0.875186 0.448781 0.647793 
0.820070 0.908879 0.584772 0.952398 
0.496940 0.920476 0.979804 0.807801 
0.818971 1.260421 1.130016 0.583521 
0.603816 1.196729 0.567651 1.173505 
1.197614 1.107615 1.408650 0.978522 
0.652187 0.574304 1.198774 0.992469 
0.592035 1.405628 0.965277 1.272964 
0.926640 1.125407 0.879306 0.578333 
1.065164 0.953985 0.436452 0.451711 
0.788941 0.815370 0.560784 0.533531 
0.438771 1.400532 0.538994 1.384082 
0.572717 0.819185 1.191053 0.596735 
0.750732 0.870212 1.183118 0.483847 
0.602900 0.462759 0.889774 1.115702 
0.836702 1.219069 0.710783 0.994575 
1.340288 0.789582 1.249587 1.144756 
1.037484 0.913121 1.259078 0.899662 
0.651089 0.751708 0.761535 1.167645 
1.030800 0.532341 1.248336 0.457510 
1.201429 1.026619 1.366107 0.445028 
0.788544 0.899448 0.995521 1.361773 
0.976904 0.458273 1.128856 0.987281 
0.658657 0.833864 0.452535 0.526329 
0.927068 1.123820 1.041268 1.151928 
0.572198 0.530602 1.069406 0.495658 
0.735015 1.024696 0.946508 0.866580 
1.375476 0.564294 0.782593 0.479849 
0.711882 1.403278 0.590174 0.476401 
1.286850 0.517845 1.128337 1.014808 
0.816438 0.684110 0.796143 1.216810 
0.478995 1.236647 0.480826 1.247359 
0.799500 1.040505 0.767334 1.311082 
0.785858 0.707151 1.415608 0.845492 
0.473532 0.585718 0.511436 0.693143 
0.534600 0.561090 1.197767 0.533409 
1.107279 1.189618 1.391803 1.355181 
0.502738 1.204206 1.395252 1.251876 
0.945043 0.919774 0.803040 1.320146 
1.000190 0.570184 0.617152 0.943059 
0.851412 1.108195 0.971991 1.239608 
1.076120 0.499564 1.377002 0.961035 
1.080850 1.042489 0.883426 0.616298 
0.851199 0.743651 1.080972 1.106700 
1.172009 1.282395 1.330827 0.651882 
0.974585 0.593470 1.141246 1.288010 
0.967383 0.601069 1.092112 0.719420 
1.205793 1.133586 1.214338 0.805116 
0.757873 0.551751 1.230635 0.461172 
1.121928 1.121013 0.564141 1.260604 
0.552239 0.658840 0.520592 0.511283 
0.949560 0.489219 0.550591 1.094492 
0.471731 1.234542 0.998237 0.843325 
0.521904 0.476950 1.242568 0.744536 
1.269485 0.820070 0.637294 0.743010 
1.360766 1.382190 1.156353 0.431355 
0.975134 1.252334 1.149975 1.405811 
0.883487 0.940892 1.118968 0.568536 
0.664364 1.355059 0.912571 1.159649 
0.735167 1.331224 1.256332 0.797791 
1.353442 1.255325 1.016456 1.312638 
1.245589 0.802125 1.106638 0.649105 
1.018593 1.325059 0.443685 0.625514 
1.011207 0.927495 0.858523 0.826021 
0.740783 0.747222 1.367938 1.409565 
0.602259 0.484793 0.714476 1.115672 
0.975073 0.707426 0.579981 1.249068 
1.394825 0.959326 1.379077 0.923894 
0.945226 1.210249 1.038979 1.349016 
0.527641 0.672787 0.672177 0.435506 
1.163189 0.520531 0.547692 0.507804 
0.984534 0.537377 1.267379 1.399494 
1.073617 1.230055 0.553704 0.714964 
0.800965 0.434682 0.555077 0.538872 
0.823488 0.948705 1.074960 1.373553 
1.396503 1.219526 0.630977 0.586298 
1.156567 0.620967 0.750640 1.148083 
1.031471 1.348925 1.409230 0.943853 
0.432942 0.467306 1.016914 0.437032 
1.389362 1.135936 0.860690 0.968329 
0.773621 0.550683 1.407765 0.470633 
1.283554 0.628627 1.376361 0.881412 
1.329942 0.967779 0.980658 1.033364 
0.489432 1.113993 1.255477 1.304856 
0.678128 0.665493 0.867495 0.811616 
0.701597 1.246779 1.318956 1.420491 
1.338976 0.882450 0.950231 1.366565 
0.615596 0.803407 0.647518 0.755523 
1.422200 1.215223 0.661740 0.731566 
1.135204 1.061013 0.445119 0.592737 
1.396046 1.309831 0.911595 0.634944 
0.704252 0.801179 1.027199 1.005500 
0.981818 1.178113 1.136852 1.347704 
0.763916 0.938878 0.933812 0.517936 
1.173413 1.139232 0.477744 1.155987 
1.334429 0.776459 1.168133 1.390216 
1.381824 1.386005 1.078622 0.458883 
0.722410 0.882511 0.559533 0.528557 
0.704679 1.176221 0.513572 0.491141 
1.352679 0.595759 1.252059 1.020546 
1.320817 0.649197 1.337328 0.670621 
0.725432 1.153973 1.317582 1.295121 
1.009773 1.267196 0.760894 0.571161 
0.498191 0.447835 0.494010 0.907780 
0.796296 0.881626 0.452566 0.520042 
0.692838 1.400013 1.048897 0.950872 
0.719938 1.424672 0.463522 0.820863 
1.027718 0.968725 0.767212 1.088541 
0.729552 1.225600 1.278641 0.600947 
1.374530 0.777100 1.065164 1.217054 
0.702787 0.952123 0.992255 1.284256 
1.340563 1.366687 1.228072 0.749877 
0.590693 1.176984 0.609065 0.688749 
0.975470 1.076578 0.773773 0.527794 
0.687192 0.569055 0.469748 0.749389 
0.603602 0.547234 0.941106 1.354235 
1.023689 0.710173 0.801942 0.865512 
0.780762 0.849490 1.302842 1.155132 
0.888462 0.536034 1.395740 0.873569 
1.376392 1.238265 0.504173 0.764404 
0.471304 1.403126 1.404774 0.644893 
0.780518 0.531639 1.126079 1.333910 
0.633083 0.779602 1.271774 1.308213 
1.235915 1.114787 0.673337 1.368640 
0.800172 0.562219 0.779511 1.097300 
1.294968 0.568658 0.688016 1.386920 
0.984015 1.017311 1.226454 0.823793 
1.401844 0.924168 0.987769 1.205518 
0.925694 1.347430 0.727599 0.974676 
0.599390 0.540856 1.028877 0.849856 
1.365466 0.882694 0.640285 0.435018 
1.361376 0.611018 1.394886 1.089060 
0.437123 0.897190 1.114909 0.835665 
0.549218 1.288407 1.409504 0.596247 
1.187940 1.050393 0.770752 0.525749 
0.494285 0.442189 0.875278 0.733611 
1.222639 0.453481 0.496757 1.170544 
1.204878 1.036110 0.936498 0.962591 
0.473349 1.361010 1.377338 0.973913 
0.698026 1.131908 1.067819 0.879001 
1.094065 0.486838 0.742949 0.526176 
0.456838 0.518638 1.187207 0.873233 
0.479941 0.946111 1.346331 1.276596 
1.012458 0.966497 0.894504 1.415364 
1.412190 0.821199 0.662716 0.631130 
0.650814 1.105479 0.834566 0.965368 
1.327257 1.353411 1.316118 0.675046 
1.245131 0.929631 1.185590 0.508232 
0.711576 0.759124 0.629726 0.520592 
@@@@@@@@@@@@@@@@

qtd epocas = 2593


vetor com as saidas desejadas:
0.061100 0.286000 0.746400 0.483100 
0.510200 0.746400 0.086000 0.596500 
0.000400 0.691600 0.500600 0.531800 
0.943000 0.447600 0.264800 0.684300 
0.139900 0.161000 0.247700 0.287200 
0.642300 0.322900 0.856700 0.766300 
0.649200 0.000700 0.642200 0.566600 
0.181800 0.507800 0.904600 0.660100 
0.738200 0.264700 0.191600 0.542700 
0.387900 0.130700 0.865600 0.583600 
0.190300 0.652300 0.782000 0.695000 
0.840100 0.449000 0.271900 0.679000 
0.002900 0.326400 0.247600 0.295600 
0.708800 0.934200 0.276300 0.774200 
0.128300 0.188200 0.725300 0.466200 
0.888200 0.307700 0.893100 0.809300 
0.222500 0.918200 0.782000 0.758100 
0.195700 0.842300 0.308500 0.582600 
0.999100 0.591400 0.393300 0.793800 
y = 0.504470
y = 0.508945
y = 0.513426
y = 0.517911
y = 0.522399
y = 0.526890
y = 0.531383
y = 0.535878
y = 0.540373
y = 0.544868
y = 0.549362
y = 0.553854
y = 0.558344
y = 0.562831
y = 0.567313
y = 0.571791
y = 0.576264
y = 0.580730
y = 0.585190
y = 0.589642
