vetor pesos sinapticos original:
0.050774,
0.050773,
0.050773,
0.050771,
0.050771,
0.050770,
0.050770,
0.050769,
0.050769,
0.050768,
0.050768,
0.050767,
0.050767,
0.050766,
0.050766,
0.050764,
0.050764,
0.050763,
0.050763,
0.050762,
0.050762,
0.050761,
0.050761,
0.050760,
0.050760,
0.050759,
0.050759,
0.050758,
0.050758,
0.050756,
0.050756,
0.050755,
0.050755,
0.050754,
0.050754,
0.050753,
0.050753,
0.050752,
0.050752,
0.050751,
0.050751,
0.050749,
0.050749,
0.050748,
0.050748,
0.050747,
0.050747,
0.050746,
0.050746,
0.050745,
0.050745,
0.050744,
0.050744,
0.050743,
0.050743,
0.050741,
0.050741,
0.050740,
0.050740,
0.050739,
0.050739,
0.050738,
0.050738,
0.050737,
0.050737,
0.050736,
0.050736,
0.050734,
0.050734,
0.050733,
0.050733,
0.050732,
0.050732,
0.050731,
0.050731,
0.050730,
0.050730,
0.050729,
0.050729,
0.050728,
0.050728,
0.050726,
0.050726,
0.050725,
0.050725,
0.050724,
0.050724,
0.050723,
0.050723,
0.050722,
0.050722,
0.050721,
0.050721,
0.050719,
0.050719,
0.050718,
0.050718,
0.050717,
0.050717,
0.050716,
0.050716,
0.050715,
0.050715,
0.050714,
0.050714,
0.050713,
0.050713,
0.050711,
0.050711,
0.050710,
0.050710,
0.050709,
0.050709,
0.050708,
0.050708,
0.050707,
0.050707,
0.050706,
0.050706,
0.050705,
0.050705,
0.050703,
0.050703,
0.050702,
0.050702,
0.050701,
0.050701,
0.050700,
0.050700,
0.050699,
0.050699,
0.050698,
0.050698,
0.050697,
0.050697,
0.050695,
0.050695,
0.050694,
0.050694,
0.050693,
0.050693,
0.050692,
0.050692,
0.050691,
0.050691,
0.050690,
0.050690,
0.050689,
0.050689,
0.050687,
0.050687,
0.050686,
0.050686,
0.050685,
0.050685,
0.050684,
0.050684,
0.050683,
0.050683,
0.050682,
0.050682,
0.050681,
0.050681,
0.050679,
0.050679,
0.050678,
0.050678,
0.050677,
0.050677,
0.050676,
0.050676,
0.050675,
0.050675,
0.050674,
0.050674,
0.050673,
0.050673,
0.050672,
0.050672,
0.050670,
0.050670,
0.050669,
0.050669,
0.050668,
0.050668,
0.050667,
0.050667,
0.050666,
0.050666,
0.050665,
0.050665,
0.050664,
0.050664,
0.050662,
0.050662,
0.050661,
0.050661,
0.050660,
0.050660,
0.050659,
0.050659,
0.050658,
0.050658,
0.050657,
0.050657,
0.050656,
0.050656,
0.050655,
0.050655,
0.050653,
0.050653,
0.050652,
0.050652,
0.050651,
0.050651,
0.050650,
0.050650,
0.050649,
0.050649,
0.050648,
0.050648,
0.050647,
0.050647,
0.050645,
0.050645,
0.050644,
0.050644,
0.050643,
0.050643,
0.050642,
0.050642,
0.050641,
0.050641,
0.050640,
0.050640,
0.050639,
0.050639,
0.050638,
0.050638,
0.050636,
0.050636,
0.050635,
0.050635,
0.050634,
0.050634,
0.050633,
0.050633,
0.050632,
0.050632,
0.050631,
0.050631,
0.050630,
0.050630,
0.050629,
0.050629,
0.050627,
0.050627,
0.050626,
0.050626,
0.050625,
0.050625,
0.050624,
0.050624,
0.050623,
0.050623,
0.050622,
0.050622,
0.050621,
0.050621,
0.050620,
0.050620,
0.050618,
0.050618,
0.050617,
0.050617,
0.050616,
0.050616,
0.050615,
0.050615,
0.050614,
0.050614,
0.050613,
0.050613,
0.050612,
0.050612,
0.050611,
0.050611,
0.050609,
0.050609,
0.050608,
0.050608,
0.050607,
0.050607,
0.050606,
0.050606,
0.050605,
0.050605,
0.050604,
0.050604,
0.050603,
0.050603,
0.050602,
0.050602,
0.050601,
0.050601,
0.050599,
0.050599,
0.050598,
0.050598,
0.050597,
0.050597,
0.050596,
0.050596,
0.050595,
0.050595,
0.050594,
0.050594,
0.050593,
0.050593,
0.050592,
0.050592,
0.050590,
0.050590,
0.050589,
0.050589,
0.050588,
0.050588,
0.050587,
0.050587,
0.050586,
0.050586,
0.050585,
0.050585,
0.050584,
0.050584,
0.050583,
0.050583,
0.050582,
0.050582,
0.050580,
0.050580,
0.050579,
0.050579,
0.050578,
0.050578,
0.050577,
0.050577,
0.050576,
0.050576,
0.050575,
0.050575,
0.050574,
0.050574,
0.050573,
0.050573,
0.050572,
0.050572,
0.050570,
0.050570,
0.050569,
0.050569,
0.050568,
0.050568,
0.050567,
0.050567,
0.050566,
0.050566,
0.050565,
0.050565,
0.050564,
0.050564,
0.050563,
0.050563,
0.050562,
0.050562,
0.050560,
0.050560,
0.050559,
0.050559,
0.050558,
0.050558,
0.050557,
0.050557,
0.050556,
0.050556,
0.050555,
0.050555,
0.050554,
0.050554,
0.050553,
0.050553,
0.050552,
0.050552,
0.050550,
0.050550,
0.050549,
0.050549,
0.050548,
0.050548,
0.050547,
0.050547,
0.050546,
0.050546,
0.050545,
0.050545,
0.050544,
0.050544,
0.050543,
0.050543,
0.050542,
0.050542,
0.050541,
0.050541,
0.050539,
0.050539,
0.050538,
0.050538,
0.050537,
0.050537,
0.050536,
0.050536,
0.050535,
0.050535,
0.050534,
0.050534,
0.050533,
0.050533,
0.050532,
0.050532,
0.050531,
0.050531,
0.050530,
0.050530,
0.050528,
0.050528,
0.050527,
0.050527,
0.050526,
0.050526,
0.050525,
0.050525,
0.050524,
0.050524,
0.050523,
0.050523,
0.050522,
0.050522,
0.050521,
0.050521,
0.050520,
0.050520,
0.050519,
0.050519,
0.050517,
0.050517,
0.050516,
0.050516,
0.050515,
0.050515,
0.050514,
0.050514,
0.050513,
0.050513,
0.050512,
0.050512,
0.050511,
0.050511,
0.050510,
0.050510,
0.050509,
0.050509,
0.050508,
0.050508,
0.050506,
0.050506,
0.050505,
0.050505,
0.050504,
0.050504,
0.050503,
0.050503,
0.050502,
0.050502,
0.050501,
0.050501,
0.050500,
0.050500,
0.050499,
0.050499,
0.050498,
0.050498,
0.050497,
0.050497,
0.050496,
0.050496,
0.050494,
0.050494,
0.050493,
0.050493,
0.050492,
0.050492,
0.050491,
0.050491,
0.050490,
0.050490,
0.050489,
0.050489,
0.050488,
0.050488,
0.050487,
0.050487,
0.050486,
0.050486,
0.050485,
0.050485,
0.050484,
0.050484,
0.050482,
0.050482,
0.050481,
0.050481,
0.050480,
0.050480,
0.050479,
0.050479,
0.050478,
0.050478,
0.050477,
0.050477,
0.050476,
0.050476,
0.050475,
0.050475,
0.050474,
0.050474,
0.050473,
0.050473,
0.050472,
0.050472,
0.050471,
0.050471,
0.050469,
0.050469,
0.050468,
0.050468,
0.050467,
0.050467,
0.050466,
0.050466,
0.050465,
0.050465,
0.050464,
0.050464,
0.050463,
0.050463,
0.050462,
0.050462,
0.050461,
0.050461,
0.050460,
0.050460,
0.050459,
0.050459,
0.050458,
0.050458,
0.050456,
0.050456,
0.050455,
0.050455,
0.050454,
0.050454,
0.050453,
0.050453,
0.050452,
0.050452,
0.050451,
0.050451,
0.050450,
0.050450,
0.050449,
0.050449,
0.050448,
0.050448,
0.050447,
0.050447,
0.050446,
0.050446,
0.050445,
0.050445,
0.050444,
0.050444,
0.050442,
0.050442,
0.050441,
0.050441,
0.050440,
0.050440,
0.050439,
0.050439,
0.050438,
0.050438,
0.050437,
0.050437,
0.050436,
0.050436,
0.050435,
0.050435,
0.050434,
0.050434,
0.050433,
0.050433,
0.050432,
0.050432,
0.050431,
0.050431,
0.050430,
0.050430,
0.050428,
0.050428,
0.050427,
0.050427,
0.050426,
0.050426,
0.050425,
0.050425,
0.050424,
0.050424,
0.050423,
0.050423,
0.050422,
0.050422,
0.050421,
0.050421,
0.050420,
0.050420,
0.050419,
0.050419,
0.050418,
0.050418,
0.050417,
0.050417,
0.050416,
0.050416,
0.050414,
0.050414,
0.050413,
0.050413,
0.050412,
0.050412,
0.050411,
0.050411,
0.050410,
0.050410,
0.050409,
0.050409,
0.050408,
0.050408,
0.050407,
0.050407,
0.050406,
0.050406,
0.050405,
0.050405,
0.050404,
0.050404,
0.050403,
0.050403,
0.050402,
0.050402,
0.050401,
0.050401,
0.050400,
0.050400,
0.050398,
0.050398,
0.050397,
0.050397,
0.050396,
0.050396,
0.050395,
0.050395,
0.050394,
0.050394,
0.050393,
0.050393,
0.050392,
0.050392,
0.050391,
0.050391,
0.050390,
0.050390,
0.050389,
0.050389,
0.050388,
0.050388,
0.050387,
0.050387,
0.050386,
0.050386,
0.050385,
0.050385,
0.050384,
0.050384,
0.050382,
0.050382,
0.050381,
0.050381,
0.050380,
0.050380,
0.050379,
0.050379,
0.050378,
0.050378,
0.050377,
0.050377,
0.050376,
0.050376,
0.050375,
0.050375,
0.050374,
0.050374,
0.050373,
0.050373,
0.050372,
0.050372,
0.050371,
0.050371,
0.050370,
0.050370,
0.050369,
0.050369,
0.050368,
0.050368,
0.050367,
0.050367,
0.050366,
0.050366,
0.050364,
0.050364,
0.050363,
0.050363,
0.050362,
0.050362,
0.050361,
0.050361,
0.050360,
0.050360,
0.050359,
0.050359,
0.050358,
0.050358,
0.050357,
0.050357,
0.050356,
0.050356,
0.050355,
0.050355,
0.050354,
0.050354,
0.050353,
0.050353,
0.050352,
0.050352,
0.050351,
0.050351,
0.050350,
0.050350,
0.050349,
0.050349,
0.050348,
0.050348,
0.050347,
0.050347,
0.050345,
0.050345,
0.050344,
0.050344,
0.050343,
0.050343,
0.050342,
0.050342,
0.050341,
0.050341,
0.050340,
0.050340,
0.050339,
0.050339,
0.050338,
0.050338,
0.050337,
0.050337,
0.050336,
0.050336,
0.050335,
0.050335,
0.050334,
0.050334,
0.050333,
0.050333,
0.050332,
0.050332,
0.050331,
0.050331,
0.050330,
0.050330,
0.050329,
0.050329,
0.050328,
0.050328,
0.050327,
0.050327,
0.050325,
0.050325,
0.050324,
0.050324,
0.050323,
0.050323,
0.050322,
0.050322,
0.050321,
0.050321,
0.050320,
0.050320,
0.050319,
0.050319,
0.050318,
0.050318,
0.050317,
0.050317,
0.050316,
0.050316,
0.050315,
0.050315,
0.050314,
0.050314,
0.050313,
0.050313,
0.050312,
0.050312,
0.050311,
0.050311,
0.050310,
0.050310,
0.050309,
0.050309,
0.050308,
0.050308,
0.050307,
0.050307,
0.050306,
0.050306,
0.050305,
0.050305,
0.050304,
0.050304,
0.050302,
0.050302,
0.050301,
0.050301,
0.050300,
0.050300,
0.050299,
0.050299,
0.050298,
0.050298,
0.050297,
0.050297,
0.050296,
0.050296,
0.050295,
0.050295,
0.050294,
0.050294,
0.050293,
0.050293,
0.050292,
0.050292,
0.050291,
0.050291,
0.050290,
0.050290,
0.050289,
0.050289,
0.050288,
0.050288,
0.050287,
0.050287,
0.050286,
0.050286,
0.050285,
0.050285,
0.050284,
0.050284,
0.050283,
0.050283,
0.050282,
0.050282,
0.050281,
0.050281,
0.050280,
0.050280,
0.050279,
0.050279,
0.050278,
0.050278,
0.050276,
0.050276,
0.050275,
0.050275,
0.050274,
0.050274,
0.050273,
0.050273,
0.050272,
0.050272,
0.050271,
0.050271,
0.050270,
0.050270,
0.050269,
0.050269,
0.050268,
0.050268,
0.050267,
0.050267,
0.050266,
0.050266,
0.050265,
0.050265,
0.050264,
0.050264,
0.050263,
0.050263,
0.050262,
0.050262,
0.050261,
0.050261,
0.050260,
0.050260,
0.050259,
0.050259,
0.050258,
0.050258,
0.050257,
0.050257,
0.050256,
0.050256,
0.050255,
0.050255,
0.050254,
0.050254,
0.050253,
0.050253,
0.050252,
0.050252,
0.050251,
0.050251,
0.050250,
0.050250,
0.050249,
0.050249,
0.050248,
0.050248,
0.050247,
0.050247,
0.050246,
0.050246,
0.050244,
0.050244,
0.050243,
0.050243,
0.050242,
0.050242,
0.050241,
0.050241,
0.050240,
0.050240,
0.050239,
0.050239,
0.050238,
0.050238,
0.050237,
0.050237,
0.050236,
0.050236,
0.050235,
0.050235,
0.050234,
0.050234,
0.050233,
0.050233,
0.050232,
0.050232,
0.050231,
0.050231,
0.050230,
0.050230,
0.050229,
0.050229,
0.050228,
0.050228,
0.050227,
0.050227,
0.050226,
0.050226,
0.050225,
0.050225,
0.050224,
0.050224,
0.050223,
0.050223,
0.050222,
0.050222,
0.050221,
0.050221,
0.050220,
0.050220,
0.050219,
0.050219,
0.050218,
0.050218,
0.050217,
0.050217,
0.050216,
0.050216,
0.050215,
0.050215,
0.050214,
0.050214,
0.050213,
0.050213,
0.050212,
0.050212,
0.050211,
0.050211,
0.050210,
0.050210,
0.050209,
0.050209,
0.050208,
0.050208,
0.050207,
0.050207,
0.050206,
0.050206,
0.050205,
0.050205,
0.050204,
0.050204,
0.050203,
0.050203,
0.050202,
0.050202,
0.050201,
0.050201,
0.050200,
0.050200,
0.050198,
0.050198,
0.050197,
0.050197,
0.050196,
0.050196,
0.050195,
0.050195,
0.050194,
0.050194,
0.050193,
0.050193,
0.050192,
0.050192,
0.050191,
0.050191,
0.050190,
0.050190,
0.050189,
0.050189,
0.050188,
0.050188,
0.050187,
0.050187,
0.050186,
0.050186,
0.050185,
0.050185,
0.050184,
0.050184,
0.050183,
0.050183,
0.050182,
0.050182,
0.050181,
0.050181,
0.050180,
0.050180,
0.050179,
0.050179,
0.050178,
0.050178,
0.050177,
0.050177,
0.050176,
0.050176,
0.050175,
0.050175,
0.050174,
0.050174,
0.050173,
0.050173,
0.050172,
0.050172,
0.050171,
0.050171,
0.050170,
0.050170,
0.050169,
0.050169,
0.050168,
0.050168,
0.050167,
0.050167,
0.050166,
0.050166,
0.050165,
0.050165,
0.050164,
0.050164,
0.050163,
0.050163,
0.050162,
0.050162,
0.050161,
0.050161,
0.050160,
0.050160,
0.050159,
0.050159,
0.050158,
0.050158,
0.050157,
0.050157,
0.050156,
0.050156,
0.050155,
0.050155,
0.050154,
0.050154,
0.050153,
0.050153,
0.050152,
0.050152,
0.050151,
0.050151,
0.050150,
0.050150,
0.050149,
0.050149,
0.050148,
0.050148,
0.050147,
0.050147,
0.050146,
0.050146,
0.050145,
0.050145,
0.050144,
0.050144,
0.050143,
0.050143,
0.050142,
0.050142,
0.050141,
0.050141,
0.050140,
0.050140,
0.050139,
0.050139,
0.050138,
0.050138,
0.050137,
0.050137,
0.050136,
0.050136,
0.050135,
0.050135,
0.050134,
0.050134,
0.050133,
0.050133,
0.050132,
0.050132,
0.050131,
vetor pesos sinapticos final:
0.702789 0.526881 0.556728 0.433036 
0.989938 1.011484 0.621641 1.012278 
0.940284 1.066967 0.823460 1.038432 
0.758058 0.551906 0.672759 1.220566 
1.093823 0.681243 0.525385 0.989602 
0.659331 0.806430 1.366475 0.771731 
0.531886 1.127668 0.798984 0.646819 
1.304401 0.868658 0.644408 1.172774 
0.737306 0.945930 1.060100 0.657042 
1.068767 0.662993 0.581204 0.656920 
0.639311 0.461602 0.992288 0.989175 
0.987222 1.260851 0.435203 1.031230 
1.070660 1.414939 0.660033 0.594113 
0.773348 0.822147 0.824223 1.149336 
1.349446 1.214676 0.747224 0.690063 
0.964119 1.161788 1.026316 1.008921 
0.986337 0.817051 0.920112 0.672454 
1.189468 0.940925 1.405692 0.474542 
0.516566 1.229814 1.315906 0.649352 
0.566585 0.483422 0.963265 0.625333 
0.456932 0.640867 1.155867 0.601499 
1.219865 1.217332 1.012705 0.727387 
1.387808 1.172408 0.483636 1.167464 
0.924903 0.741182 0.981057 0.831730 
1.160140 1.259661 1.028605 1.053722 
0.878576 0.515436 1.334462 0.996713 
1.227616 0.654967 1.193985 1.070019 
0.593167 1.178970 0.629148 1.135908 
1.103589 1.056560 1.170333 0.789309 
0.916083 0.490289 0.687011 0.490564 
0.943123 1.362417 1.173629 0.833134 
1.174300 0.894202 0.896490 0.727387 
1.250108 0.549342 0.808689 0.781527 
0.444023 0.712952 0.638365 0.661132 
0.709107 1.176833 0.557430 0.708344 
0.945076 0.962868 0.836461 0.602261 
1.142592 0.515742 1.392142 1.341420 
0.560512 0.795566 0.633512 1.329731 
0.592831 1.302570 0.513605 0.847539 
0.481103 0.564449 1.191910 0.688354 
0.528987 1.118055 1.214707 1.242906 
0.974892 0.516169 0.619382 0.811802 
1.179153 1.391287 0.868413 0.427940 
1.281787 1.106946 1.020029 0.970010 
0.987344 1.028452 1.041240 0.847844 
0.632902 0.943947 0.669860 1.041942 
1.195541 0.666869 0.731416 0.777285 
1.395377 1.351827 1.317646 0.613279 
0.550716 0.553859 0.732240 1.231004 
1.341572 0.563961 0.610746 0.698944 
1.137007 1.050548 1.120344 0.498590 
1.043925 0.539088 0.645903 1.090863 
1.332386 0.760958 0.868902 1.304981 
1.394247 1.402457 0.644896 1.330647 
0.891119 1.285723 0.586087 0.595303 
1.248369 0.512323 0.755464 1.307117 
1.150557 0.601163 1.378195 0.945290 
1.195633 1.151534 0.976998 0.479058 
1.363149 1.063091 0.837834 0.596249 
0.453423 0.843602 1.211411 0.722932 
1.153578 1.035746 1.157607 1.115369 
0.886725 1.294421 0.438774 0.805393 
1.100781 1.145644 1.367940 0.680694 
1.152663 0.958443 1.018290 0.480981 
0.444878 1.160628 0.700562 0.991495 
0.969948 1.230271 1.113874 1.214951 
0.919379 0.493585 1.076855 0.803256 
0.513453 1.260942 1.245103 0.530512 
0.707978 1.331593 0.721009 1.087903 
0.933906 1.399344 0.962868 0.982095 
0.526820 1.389486 0.898413 0.818912 
1.002084 1.258684 0.650267 0.752413 
0.831455 1.289111 0.778750 1.381613 
0.878637 1.407859 0.448326 0.875524 
1.148695 0.563015 1.424552 0.608091 
1.008493 0.687805 1.306781 1.084210 
0.533931 1.283496 0.904151 0.437614 
1.140455 1.153029 1.159804 1.282885 
1.152998 1.316303 0.530360 1.201614 
0.471612 0.637907 1.226914 0.645048 
0.989206 1.199753 1.223374 0.533808 
0.917060 0.948189 0.438682 1.336079 
0.675384 0.648558 0.999277 0.905585 
0.504144 0.677184 0.987527 0.860753 
0.451012 0.682708 0.583218 0.785891 
0.892401 0.647520 1.003458 1.036082 
1.244127 1.381399 1.147810 1.426627 
1.017649 0.977273 1.354878 0.588772 
0.878332 1.261950 1.176254 1.272570 
0.861821 0.771426 0.574398 1.378073 
1.404990 1.283648 0.450707 0.996713 
1.347401 0.438347 0.909644 1.243242 
0.560054 0.476739 1.165694 1.160323 
1.356954 0.631132 0.498926 0.476312 
1.346364 1.196365 1.166030 0.498132 
0.877630 0.814090 0.672057 0.919837 
0.740297 1.001291 1.310474 0.828587 
1.270800 0.454003 1.376272 0.689270 
0.524165 1.157973 0.959816 0.588742 
0.666350 0.836735 0.726716 0.520960 
1.243150 0.769381 0.590237 0.994699 
0.482598 0.508387 0.682617 0.744508 
1.287066 0.529017 0.531520 0.826603 
1.070446 1.342000 0.847722 0.880621 
1.097821 1.099713 0.830387 0.838841 
0.483056 1.228623 1.396231 0.863683 
0.501062 1.117505 1.238725 0.795230 
1.370534 1.394095 1.123579 0.889471 
1.163588 0.820652 1.326923 1.129133 
0.999124 1.340077 0.622160 0.887732 
1.174941 1.303485 0.722138 1.228593 
1.396109 1.410788 0.582241 0.619810 
0.754824 1.395346 0.471581 1.346547 
0.619016 0.984140 1.217576 1.401572 
1.084912 1.164443 0.530787 1.135969 
1.150496 1.288379 0.816227 0.450584 
1.265978 1.046733 1.376913 0.809970 
1.417441 0.843236 1.416465 0.859349 
1.399863 0.600003 0.746889 0.927039 
0.435844 0.526576 0.607358 1.192398 
0.796542 0.882543 0.500940 0.801151 
0.580258 1.265764 0.454796 0.709351 
1.306201 0.457176 0.610746 0.536921 
0.478204 1.353810 0.552028 1.212418 
0.776125 1.020212 1.272662 0.689789 
1.029826 1.391165 1.195602 0.518976 
0.632933 0.655181 1.146040 0.551082 
0.552333 0.851781 0.686004 0.559475 
0.589413 0.711976 0.716553 1.058391 
1.049693 1.274859 0.753664 1.099835 
0.476678 1.310535 0.784457 1.330433 
0.606900 1.080914 1.109540 1.089184 
1.201187 0.469811 1.077923 0.827427 
0.909766 1.013346 1.120924 0.632536 
0.826603 0.861882 0.991098 1.136183 
0.889319 1.204972 0.612333 0.588559 
0.781191 1.190506 0.447716 1.380239 
0.491327 0.869115 0.791171 0.791965 
1.189438 1.195328 0.889105 1.254991 
0.570919 0.616361 1.298572 0.901465 
1.329395 1.280566 1.387655 0.687957 
0.911994 1.395682 1.385153 0.872106 
1.214493 0.769106 0.884924 1.123914 
1.371847 1.060985 1.211808 1.053264 
1.300769 0.781283 0.555049 0.434806 
1.150649 0.562496 1.275561 0.911048 
1.318714 0.738801 1.293109 0.455345 
1.185989 0.763186 0.960152 1.376089 
1.230393 0.493677 1.328083 1.142775 
0.672485 0.880133 1.212082 0.816074 
1.311512 1.082226 0.961464 1.362203 
0.706177 0.550899 1.341145 0.633543 
1.358388 1.103681 0.430412 1.296710 
1.054149 0.525080 0.946327 0.488519 
1.019968 0.724427 0.896063 0.482568 
1.049022 0.980599 0.966652 1.146101 
1.254961 1.306751 0.556636 0.469384 
0.608487 0.464989 0.856877 0.949013 
0.913733 0.662749 0.886084 1.105176 
1.379934 0.462120 0.888189 0.915626 
0.445427 0.933326 0.996927 0.446526 
1.009775 0.583371 0.574215 0.462182 
0.730012 1.091870 1.128950 1.293963 
0.538173 1.384054 1.221635 0.750795 
1.035228 1.073467 1.262163 1.351735 
0.918494 0.804843 0.605893 0.661834 
1.098615 0.528590 0.855260 1.013285 
0.661834 1.238267 0.772250 1.391867 
1.334736 1.202103 0.708863 0.771334 
0.606565 1.220017 0.961281 0.675964 
1.166884 0.937111 0.953865 1.252977 
0.812870 0.745302 0.659850 0.635740 
0.484460 1.303882 1.164473 0.879797 
0.582211 1.210465 0.776766 1.251695 
1.224809 0.853765 0.596768 1.153151 
0.602017 0.979135 0.943672 0.460961 
1.080120 0.998178 0.551875 0.564266 
1.214982 0.573849 0.940742 0.880163 
1.329853 0.512293 0.864263 1.129408 
0.813816 0.492303 1.247423 1.152785 
0.797336 0.664184 0.514856 0.549953 
1.360707 0.648863 0.718415 0.921882 
0.932136 0.968606 1.369710 0.997690 
1.031718 0.440849 1.384237 0.427909 
1.016886 0.565883 1.042827 0.524806 
0.986551 0.440117 1.377096 0.731263 
0.499353 1.225938 0.884771 1.099316 
1.262926 0.709320 0.981668 0.559871 
0.449608 0.976998 1.095837 1.264818 
0.796085 0.743349 0.810917 0.782015 
1.141829 1.359700 0.964303 1.426017 
0.563472 1.035807 1.106793 0.503809 
0.761446 1.305927 1.229753 0.758699 
0.854161 1.270251 1.166060 0.791965 
1.237291 0.642668 0.571316 0.744936 
0.663329 1.136824 0.891089 1.021464 
1.198380 1.220994 1.221055 1.333210 
1.211930 0.773501 0.465630 0.848058 
1.056194 0.669829 0.702088 0.723542 
0.591153 0.832524 1.155562 0.806156 
1.211533 0.775118 0.691986 0.777865 
@@@@@@@@@@@@@@@@

qtd epocas = 2574


vetor com as saidas desejadas:
0.061100 0.286000 0.746400 0.483100 
0.510200 0.746400 0.086000 0.596500 
0.000400 0.691600 0.500600 0.531800 
0.943000 0.447600 0.264800 0.684300 
0.139900 0.161000 0.247700 0.287200 
0.642300 0.322900 0.856700 0.766300 
0.649200 0.000700 0.642200 0.566600 
0.181800 0.507800 0.904600 0.660100 
0.738200 0.264700 0.191600 0.542700 
0.387900 0.130700 0.865600 0.583600 
0.190300 0.652300 0.782000 0.695000 
0.840100 0.449000 0.271900 0.679000 
0.002900 0.326400 0.247600 0.295600 
0.708800 0.934200 0.276300 0.774200 
0.128300 0.188200 0.725300 0.466200 
0.888200 0.307700 0.893100 0.809300 
0.222500 0.918200 0.782000 0.758100 
0.195700 0.842300 0.308500 0.582600 
0.999100 0.591400 0.393300 0.793800 
y = 0.504224
y = 0.508454
y = 0.512689
y = 0.516929
y = 0.521173
y = 0.525420
y = 0.529670
y = 0.533922
y = 0.538176
y = 0.542430
y = 0.546684
y = 0.550938
y = 0.555191
y = 0.559443
y = 0.563692
y = 0.567938
y = 0.572180
y = 0.576418
y = 0.580651
y = 0.584878
