vetor pesos sinapticos original:
0.050829,
0.050828,
0.050828,
0.050827,
0.050827,
0.050826,
0.050826,
0.050825,
0.050825,
0.050823,
0.050823,
0.050822,
0.050822,
0.050821,
0.050821,
0.050820,
0.050820,
0.050819,
0.050819,
0.050818,
0.050818,
0.050816,
0.050816,
0.050815,
0.050815,
0.050814,
0.050814,
0.050813,
0.050813,
0.050812,
0.050812,
0.050811,
0.050811,
0.050809,
0.050809,
0.050808,
0.050808,
0.050807,
0.050807,
0.050806,
0.050806,
0.050805,
0.050805,
0.050804,
0.050804,
0.050802,
0.050802,
0.050801,
0.050801,
0.050800,
0.050800,
0.050799,
0.050799,
0.050798,
0.050798,
0.050797,
0.050797,
0.050795,
0.050795,
0.050794,
0.050794,
0.050793,
0.050793,
0.050792,
0.050792,
0.050791,
0.050791,
0.050790,
0.050790,
0.050788,
0.050788,
0.050787,
0.050787,
0.050786,
0.050786,
0.050785,
0.050785,
0.050784,
0.050784,
0.050783,
0.050783,
0.050781,
0.050781,
0.050780,
0.050780,
0.050779,
0.050779,
0.050778,
0.050778,
0.050777,
0.050777,
0.050776,
0.050776,
0.050774,
0.050774,
0.050773,
0.050773,
0.050772,
0.050772,
0.050771,
0.050771,
0.050770,
0.050770,
0.050769,
0.050769,
0.050767,
0.050767,
0.050766,
0.050766,
0.050765,
0.050765,
0.050764,
0.050764,
0.050763,
0.050763,
0.050762,
0.050762,
0.050760,
0.050760,
0.050759,
0.050759,
0.050758,
0.050758,
0.050757,
0.050757,
0.050756,
0.050756,
0.050755,
0.050755,
0.050754,
0.050754,
0.050752,
0.050752,
0.050751,
0.050751,
0.050750,
0.050750,
0.050749,
0.050749,
0.050748,
0.050748,
0.050747,
0.050747,
0.050745,
0.050745,
0.050744,
0.050744,
0.050743,
0.050743,
0.050742,
0.050742,
0.050741,
0.050741,
0.050740,
0.050740,
0.050738,
0.050738,
0.050737,
0.050737,
0.050736,
0.050736,
0.050735,
0.050735,
0.050734,
0.050734,
0.050733,
0.050733,
0.050732,
0.050732,
0.050730,
0.050730,
0.050729,
0.050729,
0.050728,
0.050728,
0.050727,
0.050727,
0.050726,
0.050726,
0.050725,
0.050725,
0.050724,
0.050724,
0.050722,
0.050722,
0.050721,
0.050721,
0.050720,
0.050720,
0.050719,
0.050719,
0.050718,
0.050718,
0.050717,
0.050717,
0.050715,
0.050715,
0.050714,
0.050714,
0.050713,
0.050713,
0.050712,
0.050712,
0.050711,
0.050711,
0.050710,
0.050710,
0.050709,
0.050709,
0.050707,
0.050707,
0.050706,
0.050706,
0.050705,
0.050705,
0.050704,
0.050704,
0.050703,
0.050703,
0.050702,
0.050702,
0.050701,
0.050701,
0.050699,
0.050699,
0.050698,
0.050698,
0.050697,
0.050697,
0.050696,
0.050696,
0.050695,
0.050695,
0.050694,
0.050694,
0.050693,
0.050693,
0.050691,
0.050691,
0.050690,
0.050690,
0.050689,
0.050689,
0.050688,
0.050688,
0.050687,
0.050687,
0.050686,
0.050686,
0.050685,
0.050685,
0.050683,
0.050683,
0.050682,
0.050682,
0.050681,
0.050681,
0.050680,
0.050680,
0.050679,
0.050679,
0.050678,
0.050678,
0.050677,
0.050677,
0.050676,
0.050676,
0.050674,
0.050674,
0.050673,
0.050673,
0.050672,
0.050672,
0.050671,
0.050671,
0.050670,
0.050670,
0.050669,
0.050669,
0.050668,
0.050668,
0.050666,
0.050666,
0.050665,
0.050665,
0.050664,
0.050664,
0.050663,
0.050663,
0.050662,
0.050662,
0.050661,
0.050661,
0.050660,
0.050660,
0.050658,
0.050658,
0.050657,
0.050657,
0.050656,
0.050656,
0.050655,
0.050655,
0.050654,
0.050654,
0.050653,
0.050653,
0.050652,
0.050652,
0.050651,
0.050651,
0.050649,
0.050649,
0.050648,
0.050648,
0.050647,
0.050647,
0.050646,
0.050646,
0.050645,
0.050645,
0.050644,
0.050644,
0.050643,
0.050643,
0.050642,
0.050642,
0.050640,
0.050640,
0.050639,
0.050639,
0.050638,
0.050638,
0.050637,
0.050637,
0.050636,
0.050636,
0.050635,
0.050635,
0.050634,
0.050634,
0.050633,
0.050633,
0.050631,
0.050631,
0.050630,
0.050630,
0.050629,
0.050629,
0.050628,
0.050628,
0.050627,
0.050627,
0.050626,
0.050626,
0.050625,
0.050625,
0.050624,
0.050624,
0.050622,
0.050622,
0.050621,
0.050621,
0.050620,
0.050620,
0.050619,
0.050619,
0.050618,
0.050618,
0.050617,
0.050617,
0.050616,
0.050616,
0.050615,
0.050615,
0.050613,
0.050613,
0.050612,
0.050612,
0.050611,
0.050611,
0.050610,
0.050610,
0.050609,
0.050609,
0.050608,
0.050608,
0.050607,
0.050607,
0.050606,
0.050606,
0.050604,
0.050604,
0.050603,
0.050603,
0.050602,
0.050602,
0.050601,
0.050601,
0.050600,
0.050600,
0.050599,
0.050599,
0.050598,
0.050598,
0.050597,
0.050597,
0.050595,
0.050595,
0.050594,
0.050594,
0.050593,
0.050593,
0.050592,
0.050592,
0.050591,
0.050591,
0.050590,
0.050590,
0.050589,
0.050589,
0.050588,
0.050588,
0.050587,
0.050587,
0.050585,
0.050585,
0.050584,
0.050584,
0.050583,
0.050583,
0.050582,
0.050582,
0.050581,
0.050581,
0.050580,
0.050580,
0.050579,
0.050579,
0.050578,
0.050578,
0.050577,
0.050577,
0.050575,
0.050575,
0.050574,
0.050574,
0.050573,
0.050573,
0.050572,
0.050572,
0.050571,
0.050571,
0.050570,
0.050570,
0.050569,
0.050569,
0.050568,
0.050568,
0.050567,
0.050567,
0.050565,
0.050565,
0.050564,
0.050564,
0.050563,
0.050563,
0.050562,
0.050562,
0.050561,
0.050561,
0.050560,
0.050560,
0.050559,
0.050559,
0.050558,
0.050558,
0.050557,
0.050557,
0.050555,
0.050555,
0.050554,
0.050554,
0.050553,
0.050553,
0.050552,
0.050552,
0.050551,
0.050551,
0.050550,
0.050550,
0.050549,
0.050549,
0.050548,
0.050548,
0.050547,
0.050547,
0.050546,
0.050546,
0.050544,
0.050544,
0.050543,
0.050543,
0.050542,
0.050542,
0.050541,
0.050541,
0.050540,
0.050540,
0.050539,
0.050539,
0.050538,
0.050538,
0.050537,
0.050537,
0.050536,
0.050536,
0.050534,
0.050534,
0.050533,
0.050533,
0.050532,
0.050532,
0.050531,
0.050531,
0.050530,
0.050530,
0.050529,
0.050529,
0.050528,
0.050528,
0.050527,
0.050527,
0.050526,
0.050526,
0.050525,
0.050525,
0.050523,
0.050523,
0.050522,
0.050522,
0.050521,
0.050521,
0.050520,
0.050520,
0.050519,
0.050519,
0.050518,
0.050518,
0.050517,
0.050517,
0.050516,
0.050516,
0.050515,
0.050515,
0.050514,
0.050514,
0.050513,
0.050513,
0.050511,
0.050511,
0.050510,
0.050510,
0.050509,
0.050509,
0.050508,
0.050508,
0.050507,
0.050507,
0.050506,
0.050506,
0.050505,
0.050505,
0.050504,
0.050504,
0.050503,
0.050503,
0.050502,
0.050502,
0.050500,
0.050500,
0.050499,
0.050499,
0.050498,
0.050498,
0.050497,
0.050497,
0.050496,
0.050496,
0.050495,
0.050495,
0.050494,
0.050494,
0.050493,
0.050493,
0.050492,
0.050492,
0.050491,
0.050491,
0.050490,
0.050490,
0.050488,
0.050488,
0.050487,
0.050487,
0.050486,
0.050486,
0.050485,
0.050485,
0.050484,
0.050484,
0.050483,
0.050483,
0.050482,
0.050482,
0.050481,
0.050481,
0.050480,
0.050480,
0.050479,
0.050479,
0.050478,
0.050478,
0.050477,
0.050477,
0.050475,
0.050475,
0.050474,
0.050474,
0.050473,
0.050473,
0.050472,
0.050472,
0.050471,
0.050471,
0.050470,
0.050470,
0.050469,
0.050469,
0.050468,
0.050468,
0.050467,
0.050467,
0.050466,
0.050466,
0.050465,
0.050465,
0.050463,
0.050463,
0.050462,
0.050462,
0.050461,
0.050461,
0.050460,
0.050460,
0.050459,
0.050459,
0.050458,
0.050458,
0.050457,
0.050457,
0.050456,
0.050456,
0.050455,
0.050455,
0.050454,
0.050454,
0.050453,
0.050453,
0.050452,
0.050452,
0.050451,
0.050451,
0.050449,
0.050449,
0.050448,
0.050448,
0.050447,
0.050447,
0.050446,
0.050446,
0.050445,
0.050445,
0.050444,
0.050444,
0.050443,
0.050443,
0.050442,
0.050442,
0.050441,
0.050441,
0.050440,
0.050440,
0.050439,
0.050439,
0.050438,
0.050438,
0.050436,
0.050436,
0.050435,
0.050435,
0.050434,
0.050434,
0.050433,
0.050433,
0.050432,
0.050432,
0.050431,
0.050431,
0.050430,
0.050430,
0.050429,
0.050429,
0.050428,
0.050428,
0.050427,
0.050427,
0.050426,
0.050426,
0.050425,
0.050425,
0.050424,
0.050424,
0.050423,
0.050423,
0.050421,
0.050421,
0.050420,
0.050420,
0.050419,
0.050419,
0.050418,
0.050418,
0.050417,
0.050417,
0.050416,
0.050416,
0.050415,
0.050415,
0.050414,
0.050414,
0.050413,
0.050413,
0.050412,
0.050412,
0.050411,
0.050411,
0.050410,
0.050410,
0.050409,
0.050409,
0.050408,
0.050408,
0.050406,
0.050406,
0.050405,
0.050405,
0.050404,
0.050404,
0.050403,
0.050403,
0.050402,
0.050402,
0.050401,
0.050401,
0.050400,
0.050400,
0.050399,
0.050399,
0.050398,
0.050398,
0.050397,
0.050397,
0.050396,
0.050396,
0.050395,
0.050395,
0.050394,
0.050394,
0.050393,
0.050393,
0.050392,
0.050392,
0.050390,
0.050390,
0.050389,
0.050389,
0.050388,
0.050388,
0.050387,
0.050387,
0.050386,
0.050386,
0.050385,
0.050385,
0.050384,
0.050384,
0.050383,
0.050383,
0.050382,
0.050382,
0.050381,
0.050381,
0.050380,
0.050380,
0.050379,
0.050379,
0.050378,
0.050378,
0.050377,
0.050377,
0.050376,
0.050376,
0.050375,
0.050375,
0.050373,
0.050373,
0.050372,
0.050372,
0.050371,
0.050371,
0.050370,
0.050370,
0.050369,
0.050369,
0.050368,
0.050368,
0.050367,
0.050367,
0.050366,
0.050366,
0.050365,
0.050365,
0.050364,
0.050364,
0.050363,
0.050363,
0.050362,
0.050362,
0.050361,
0.050361,
0.050360,
0.050360,
0.050359,
0.050359,
0.050358,
0.050358,
0.050357,
0.050357,
0.050355,
0.050355,
0.050354,
0.050354,
0.050353,
0.050353,
0.050352,
0.050352,
0.050351,
0.050351,
0.050350,
0.050350,
0.050349,
0.050349,
0.050348,
0.050348,
0.050347,
0.050347,
0.050346,
0.050346,
0.050345,
0.050345,
0.050344,
0.050344,
0.050343,
0.050343,
0.050342,
0.050342,
0.050341,
0.050341,
0.050340,
0.050340,
0.050339,
0.050339,
0.050338,
0.050338,
0.050336,
0.050336,
0.050335,
0.050335,
0.050334,
0.050334,
0.050333,
0.050333,
0.050332,
0.050332,
0.050331,
0.050331,
0.050330,
0.050330,
0.050329,
0.050329,
0.050328,
0.050328,
0.050327,
0.050327,
0.050326,
0.050326,
0.050325,
0.050325,
0.050324,
0.050324,
0.050323,
0.050323,
0.050322,
0.050322,
0.050321,
0.050321,
0.050320,
0.050320,
0.050319,
0.050319,
0.050318,
0.050318,
0.050317,
0.050317,
0.050316,
0.050316,
0.050314,
0.050314,
0.050313,
0.050313,
0.050312,
0.050312,
0.050311,
0.050311,
0.050310,
0.050310,
0.050309,
0.050309,
0.050308,
0.050308,
0.050307,
0.050307,
0.050306,
0.050306,
0.050305,
0.050305,
0.050304,
0.050304,
0.050303,
0.050303,
0.050302,
0.050302,
0.050301,
0.050301,
0.050300,
0.050300,
0.050299,
0.050299,
0.050298,
0.050298,
0.050297,
0.050297,
0.050296,
0.050296,
0.050295,
0.050295,
0.050294,
0.050294,
0.050293,
0.050293,
0.050292,
0.050292,
0.050290,
0.050290,
0.050289,
0.050289,
0.050288,
0.050288,
0.050287,
0.050287,
0.050286,
0.050286,
0.050285,
0.050285,
0.050284,
0.050284,
0.050283,
0.050283,
0.050282,
0.050282,
0.050281,
0.050281,
0.050280,
0.050280,
0.050279,
0.050279,
0.050278,
0.050278,
0.050277,
0.050277,
0.050276,
0.050276,
0.050275,
0.050275,
0.050274,
0.050274,
0.050273,
0.050273,
0.050272,
0.050272,
0.050271,
0.050271,
0.050270,
0.050270,
0.050269,
0.050269,
0.050268,
0.050268,
0.050267,
0.050267,
0.050266,
0.050266,
0.050265,
0.050265,
0.050264,
0.050264,
0.050262,
0.050262,
0.050261,
0.050261,
0.050260,
0.050260,
0.050259,
0.050259,
0.050258,
0.050258,
0.050257,
0.050257,
0.050256,
0.050256,
0.050255,
0.050255,
0.050254,
0.050254,
0.050253,
0.050253,
0.050252,
0.050252,
0.050251,
0.050251,
0.050250,
0.050250,
0.050249,
0.050249,
0.050248,
0.050248,
0.050247,
0.050247,
0.050246,
0.050246,
0.050245,
0.050245,
0.050244,
0.050244,
0.050243,
0.050243,
0.050242,
0.050242,
0.050241,
0.050241,
0.050240,
0.050240,
0.050239,
0.050239,
0.050238,
0.050238,
0.050237,
0.050237,
0.050236,
0.050236,
0.050235,
0.050235,
0.050234,
0.050234,
0.050233,
0.050233,
0.050232,
0.050232,
0.050231,
0.050231,
0.050230,
0.050230,
0.050229,
0.050229,
0.050228,
0.050228,
0.050227,
0.050227,
0.050225,
0.050225,
0.050224,
0.050224,
0.050223,
0.050223,
0.050222,
0.050222,
0.050221,
0.050221,
0.050220,
0.050220,
0.050219,
0.050219,
0.050218,
0.050218,
0.050217,
0.050217,
0.050216,
0.050216,
0.050215,
0.050215,
0.050214,
0.050214,
0.050213,
0.050213,
0.050212,
0.050212,
0.050211,
0.050211,
0.050210,
0.050210,
0.050209,
0.050209,
0.050208,
0.050208,
0.050207,
0.050207,
0.050206,
0.050206,
0.050205,
0.050205,
0.050204,
0.050204,
0.050203,
0.050203,
0.050202,
0.050202,
0.050201,
0.050201,
0.050200,
0.050200,
0.050199,
0.050199,
0.050198,
0.050198,
0.050197,
0.050197,
0.050196,
0.050196,
0.050195,
0.050195,
0.050194,
0.050194,
0.050193,
0.050193,
0.050192,
0.050192,
0.050191,
0.050191,
0.050190,
0.050190,
0.050189,
0.050189,
0.050188,
0.050188,
0.050187,
0.050187,
0.050186,
0.050186,
0.050185,
0.050185,
0.050184,
0.050184,
0.050183,
0.050183,
0.050182,
0.050182,
0.050181,
0.050181,
0.050180,
0.050180,
0.050179,
0.050179,
0.050178,
0.050178,
0.050177,
0.050177,
0.050176,
0.050176,
0.050175,
0.050175,
0.050174,
0.050174,
0.050173,
0.050173,
0.050172,
0.050172,
0.050171,
0.050171,
0.050170,
0.050170,
0.050169,
0.050169,
0.050168,
0.050168,
0.050167,
0.050167,
0.050166,
0.050166,
0.050165,
0.050165,
0.050164,
0.050164,
0.050163,
0.050163,
0.050162,
0.050162,
0.050160,
0.050160,
0.050159,
0.050159,
0.050158,
0.050158,
0.050157,
0.050157,
0.050156,
0.050156,
0.050155,
0.050155,
0.050154,
0.050154,
0.050153,
0.050153,
0.050152,
0.050152,
0.050151,
0.050151,
0.050150,
0.050150,
0.050149,
0.050149,
0.050148,
0.050148,
0.050147,
0.050147,
0.050146,
0.050146,
0.050145,
0.050145,
0.050144,
0.050144,
0.050143,
0.050143,
0.050142,
0.050142,
0.050141,
0.050141,
0.050140,
0.050140,
0.050139,
0.050139,
0.050138,
0.050138,
0.050137,
0.050137,
0.050136,
0.050136,
0.050135,
0.050135,
0.050134,
0.050134,
0.050133,
0.050133,
0.050132,
0.050132,
0.050131,
0.050131,
0.050130,
vetor pesos sinapticos final:
0.707722 0.463940 0.853173 0.459484 
0.575729 1.149447 0.977231 1.399454 
1.259313 1.270361 1.054443 0.982358 
0.662249 0.818992 0.497266 1.303687 
1.001066 1.138704 0.797629 0.821525 
0.598832 0.666644 0.923671 1.292182 
0.704975 0.600571 0.944851 1.019530 
1.371133 1.395457 1.166720 0.575516 
0.915187 0.496381 0.557052 0.647326 
1.004484 1.214451 0.743764 1.168063 
0.889277 1.150942 1.366769 1.386423 
0.817894 1.076996 1.064331 1.032561 
1.164798 0.674365 0.875604 1.235692 
1.302772 1.043944 1.340340 1.349709 
0.750478 1.387888 1.077087 1.343667 
0.626878 0.771994 1.121248 0.912562 
0.942989 1.374490 0.804099 0.965359 
0.763388 1.126985 0.454144 0.646105 
0.767874 1.154818 0.701801 0.544478 
1.244634 0.922023 0.669055 1.251989 
1.046447 0.487928 0.825035 0.920283 
0.540999 0.781058 0.788871 0.977628 
1.086762 1.297095 0.861077 0.659716 
1.065002 1.126863 0.564712 0.511213 
1.000333 0.720479 0.977444 0.514387 
0.799949 1.294471 1.136019 1.000883 
0.643389 1.287085 1.294227 1.002744 
0.554061 0.769400 1.315620 1.199436 
1.183353 1.217320 0.982053 1.116792 
0.839287 0.551070 0.499982 0.733815 
1.290168 0.848992 0.984616 1.154482 
1.375192 0.640886 1.204441 0.499677 
0.952724 1.188022 1.366311 0.676532 
1.217900 0.655596 1.223149 1.180820 
0.920375 0.584122 1.284888 0.588517 
0.513990 0.565658 1.414378 0.893763 
0.769156 0.531691 0.589157 1.347909 
0.879419 0.558364 1.110658 0.957424 
0.593369 0.595597 1.041686 1.295997 
1.403391 1.026305 1.153903 0.787375 
1.321907 0.461865 1.166293 1.115113 
1.277258 0.680408 0.555618 0.915614 
0.659564 1.113588 0.720875 1.410563 
1.048492 0.788565 0.781973 1.135012 
0.653674 1.131532 0.794974 1.417582 
0.499555 0.538497 0.664050 0.768728 
0.885340 1.120149 0.532454 0.833489 
1.151797 0.526442 0.932918 1.064972 
1.285834 1.258123 0.479169 0.774710 
1.394297 1.370126 1.379831 0.716328 
0.578049 0.974332 0.555587 0.858666 
1.237920 0.447124 0.641375 0.504438 
1.343087 0.748495 0.654467 1.411021 
0.694111 0.758352 0.609696 1.069397 
0.711201 1.037108 0.863519 0.797507 
0.778830 0.916041 0.467480 0.804374 
0.678729 1.324074 1.313057 0.881128 
1.141512 1.257147 1.348336 0.875177 
1.049132 1.296485 0.648638 0.604020 
1.318825 1.081696 0.621721 1.364633 
0.999631 1.145571 1.128816 0.694691 
0.613664 1.016020 0.803275 0.542251 
1.272375 0.992276 1.347573 0.499799 
0.599259 0.500928 1.089936 1.258825 
0.991086 0.438243 0.582199 0.941463 
1.247655 1.405253 0.519972 0.465619 
1.102326 1.241430 0.765921 0.599015 
0.683979 0.763754 0.758352 0.859368 
0.441936 1.116884 1.085419 0.916285 
0.565170 0.640795 0.506727 0.651476 
1.426524 0.662646 1.203587 0.533400 
1.083985 1.118348 0.538680 0.462628 
1.369638 1.410563 1.107209 0.744069 
0.597764 1.409373 1.359841 1.342446 
1.423442 1.001768 0.579514 1.077301 
0.882532 1.096100 0.492963 0.913722 
1.144961 0.487867 1.298011 1.004759 
1.011717 0.493299 1.388346 0.642351 
0.687549 0.756460 0.556838 0.772574 
0.860192 1.136629 0.958615 1.231603 
0.617326 1.081970 0.614824 1.358499 
1.233098 1.395762 0.739248 1.141573 
1.354501 0.801414 0.667834 0.553756 
0.619768 1.212773 0.673450 1.233983 
1.239721 1.115297 0.446453 1.170352 
0.572678 0.965451 0.522475 0.541549 
1.225682 1.013243 0.438823 1.372873 
0.711354 0.455486 0.900721 1.162539 
1.193455 1.324867 0.738179 1.135561 
1.351144 1.021879 0.935817 1.280280 
0.893763 0.895502 0.515425 0.824516 
0.757284 0.779013 0.553970 1.307685 
0.513533 0.887049 1.117006 0.904444 
1.023741 0.980222 1.389933 1.156893 
0.867273 1.203739 0.787314 0.770956 
0.577133 0.505781 1.322243 0.633684 
1.213444 1.042785 1.016539 0.707386 
1.305671 0.476422 0.633379 0.957028 
0.695820 0.570358 0.513227 0.966977 
1.312873 0.991422 0.794883 1.403666 
1.410105 0.722310 0.802055 0.979825 
1.296760 0.992063 0.877618 1.077515 
1.095032 1.129884 0.446209 0.684925 
0.553542 1.249731 0.586716 0.804435 
0.448986 1.170535 0.895441 0.987302 
0.606675 0.479382 0.921992 1.151583 
1.071472 1.143679 0.958370 1.339821 
0.460583 0.577744 0.462872 0.571884 
1.029204 0.571548 0.900294 0.450390 
0.479840 0.986478 1.278784 0.673755 
1.047820 0.625017 1.165896 1.114076 
0.892725 1.180698 0.463940 0.615495 
1.328163 0.674152 0.726735 1.169833 
0.920436 1.282019 1.298041 0.624895 
0.987729 0.964260 1.054168 0.582840 
0.530837 0.797019 1.030882 0.643725 
1.126955 1.416484 0.716633 0.651354 
0.817405 0.480390 1.292853 1.097260 
0.520827 0.553603 0.602708 1.338845 
1.003141 1.323341 1.129976 0.788779 
0.935146 0.551009 0.768454 0.730855 
1.069458 0.666736 0.664080 0.919276 
1.067871 1.412303 0.910243 0.617296 
1.010130 0.439495 1.378000 1.231725 
1.115754 1.269964 0.462292 1.199223 
0.710072 0.521864 1.025572 1.280860 
0.965512 0.811424 1.319526 0.921046 
0.449474 1.233586 1.167025 0.827446 
1.010404 0.829674 1.184909 1.427470 
1.032500 0.947292 1.328957 1.358132 
0.591477 0.899103 0.542464 0.645495 
0.541243 0.826775 0.789603 0.729665 
1.064148 1.176212 1.254705 0.991636 
0.714741 0.690235 0.988858 0.938625 
0.489484 1.325447 0.785208 0.703663 
0.952724 0.998594 0.563614 1.015928 
0.950649 0.569931 1.046660 1.297950 
0.944576 0.968655 1.007749 1.046233 
0.494306 0.867364 0.872980 1.151156 
0.923366 0.811607 0.957394 1.312599 
0.697010 1.210697 1.117494 1.207585 
0.544539 1.096131 1.101014 0.565994 
0.856683 1.053924 1.375162 0.811027 
1.390024 1.236760 0.714589 1.419902 
0.808921 0.862817 1.330513 0.661883 
1.096955 1.107026 0.821831 0.869531 
1.368448 0.790946 0.730153 0.899073 
1.111726 0.778006 0.979276 0.936824 
1.395487 0.480084 0.980618 1.307258 
1.068847 1.381387 0.686389 0.439556 
0.487287 0.986356 1.370737 0.648608 
0.794822 1.097718 1.420909 0.886255 
1.294410 0.830711 0.919490 1.120149 
0.937099 1.269903 1.298743 0.495313 
0.462109 1.174960 0.848626 0.935482 
1.217961 0.641283 1.359384 1.339882 
1.196873 1.122346 0.680286 1.032103 
1.313331 0.719044 0.475781 0.617204 
0.457684 1.143526 0.959744 0.903193 
1.356912 1.262426 0.889856 1.043212 
0.772574 0.627123 0.602921 0.554763 
1.068847 0.895991 1.372354 1.372049 
0.679889 0.555740 0.869195 0.587723 
0.509809 0.847985 1.008085 1.040587 
0.794791 1.306648 0.958920 1.404856 
0.459790 0.813530 0.606126 0.937984 
0.500562 0.577377 1.236180 0.542739 
1.422130 0.943020 0.735005 1.300178 
1.265204 1.436901 1.076416 1.129121 
1.252142 0.955258 1.382761 0.729451 
0.582596 0.501020 1.339058 0.464459 
1.411418 1.375864 1.242101 1.338997 
0.539077 1.233403 0.465191 0.729421 
0.846459 0.900416 0.620622 1.022276 
1.004850 1.371255 1.200291 0.816612 
0.492658 0.882898 0.976102 0.847802 
0.450207 0.476086 0.941707 1.287757 
1.403269 0.948940 1.076233 0.578537 
1.387247 0.609574 0.711506 0.455578 
0.503065 0.733907 0.784232 1.316353 
1.435894 1.134340 0.754018 0.591050 
0.967679 0.746480 0.468762 1.271704 
1.015654 0.639574 0.758535 1.255285 
1.227086 1.356759 1.039153 0.658068 
0.661883 0.992002 0.706898 0.756490 
0.594712 0.909480 0.605424 0.711506 
0.967099 0.511610 1.346261 0.732228 
0.521376 0.962490 0.763754 0.835259 
1.147524 1.272406 1.286658 0.856225 
0.474072 0.649920 0.506239 0.869134 
1.234471 0.528120 0.723683 0.670489 
0.439953 1.170474 0.756429 0.484082 
0.890650 1.263250 0.786246 0.542464 
1.055267 1.400645 0.529158 0.701893 
0.851739 0.868463 0.509077 0.746786 
1.359139 0.633104 0.715962 0.539504 
0.992612 0.941738 1.430431 0.672565 
1.172549 0.440014 0.495038 0.778647 
1.018889 1.213902 0.814720 1.155306 
1.102326 0.661151 1.366525 0.860314 
0.783255 0.599534 0.500349 0.933956 
@@@@@@@@@@@@@@@@

qtd epocas = 2622


vetor com as saidas desejadas:
0.061100 0.286000 0.746400 0.483100 
0.510200 0.746400 0.086000 0.596500 
0.000400 0.691600 0.500600 0.531800 
0.943000 0.447600 0.264800 0.684300 
0.139900 0.161000 0.247700 0.287200 
0.642300 0.322900 0.856700 0.766300 
0.649200 0.000700 0.642200 0.566600 
0.181800 0.507800 0.904600 0.660100 
0.738200 0.264700 0.191600 0.542700 
0.387900 0.130700 0.865600 0.583600 
0.190300 0.652300 0.782000 0.695000 
0.840100 0.449000 0.271900 0.679000 
0.002900 0.326400 0.247600 0.295600 
0.708800 0.934200 0.276300 0.774200 
0.128300 0.188200 0.725300 0.466200 
0.888200 0.307700 0.893100 0.809300 
0.222500 0.918200 0.782000 0.758100 
0.195700 0.842300 0.308500 0.582600 
0.999100 0.591400 0.393300 0.793800 
y = 0.504703
y = 0.509414
y = 0.514130
y = 0.518851
y = 0.523577
y = 0.528306
y = 0.533038
y = 0.537771
y = 0.542506
y = 0.547240
y = 0.551973
y = 0.556705
y = 0.561434
y = 0.566159
y = 0.570880
y = 0.575595
y = 0.580304
y = 0.585006
y = 0.589700
y = 0.594386
